,score,date
559,2,2016-10-09 23:15:51+00:00
560,1,2016-10-09 23:15:10+00:00
561,2,2016-10-09 23:13:12+00:00
562,1,2016-10-09 23:12:35+00:00
563,1,2016-10-09 23:11:41+00:00
564,1,2016-10-09 23:11:04+00:00
565,2,2016-10-09 23:11:02+00:00
566,2,2016-10-09 23:08:16+00:00
567,1,2016-10-09 23:06:06+00:00
568,1,2016-10-09 23:03:59+00:00
569,2,2016-10-09 23:02:21+00:00
570,2,2016-10-09 23:01:09+00:00
571,1,2016-10-09 23:01:02+00:00
572,2,2016-10-09 23:00:07+00:00
573,2,2016-10-09 22:59:48+00:00
574,2,2016-10-09 22:58:21+00:00
575,2,2016-10-09 22:55:42+00:00
576,2,2016-10-09 22:53:50+00:00
577,1,2016-10-09 22:52:53+00:00
578,1,2016-10-09 22:52:31+00:00
579,1,2016-10-09 22:51:08+00:00
580,0,2016-10-09 22:50:15+00:00
581,1,2016-10-09 22:48:51+00:00
582,1,2016-10-09 22:47:41+00:00
583,1,2016-10-09 22:46:59+00:00
584,0,2016-10-09 22:46:55+00:00
585,0,2016-10-09 22:44:41+00:00
586,0,2016-10-09 22:41:54+00:00
587,2,2016-10-09 22:41:13+00:00
588,1,2016-10-09 22:34:03+00:00
589,0,2016-10-09 22:33:03+00:00
590,0,2016-10-09 22:30:58+00:00
591,1,2016-10-09 22:30:47+00:00
592,1,2016-10-09 22:27:31+00:00
593,0,2016-10-09 22:27:20+00:00
594,1,2016-10-09 22:26:47+00:00
595,2,2016-10-09 22:26:34+00:00
596,2,2016-10-09 22:26:01+00:00
597,2,2016-10-09 22:25:57+00:00
598,2,2016-10-09 22:25:49+00:00
599,1,2016-10-09 22:25:11+00:00
600,1,2016-10-09 22:24:24+00:00
601,1,2016-10-09 22:23:49+00:00
602,1,2016-10-09 22:22:58+00:00
603,1,2016-10-09 22:19:39+00:00
604,2,2016-10-09 22:18:17+00:00
605,2,2016-10-09 22:18:16+00:00
606,2,2016-10-09 22:17:13+00:00
607,0,2016-10-09 22:16:15+00:00
608,0,2016-10-09 22:15:26+00:00
609,2,2016-10-09 22:13:31+00:00
610,2,2016-10-09 22:12:47+00:00
611,1,2016-10-09 22:11:14+00:00
612,1,2016-10-09 22:07:58+00:00
613,1,2016-10-09 22:07:02+00:00
614,2,2016-10-09 22:06:51+00:00
615,0,2016-10-09 22:06:33+00:00
616,1,2016-10-09 22:04:59+00:00
617,1,2016-10-09 21:57:01+00:00
618,1,2016-10-09 21:56:05+00:00
619,0,2016-10-09 21:53:58+00:00
620,1,2016-10-09 21:43:51+00:00
621,1,2016-10-09 21:43:43+00:00
622,2,2016-10-09 21:43:09+00:00
623,1,2016-10-09 21:42:19+00:00
624,1,2016-10-09 21:42:01+00:00
625,1,2016-10-09 21:41:47+00:00
626,1,2016-10-09 21:41:18+00:00
627,1,2016-10-09 21:39:27+00:00
628,1,2016-10-09 21:38:00+00:00
629,1,2016-10-09 21:37:39+00:00
630,1,2016-10-09 21:37:16+00:00
631,1,2016-10-09 21:37:08+00:00
632,1,2016-10-09 21:36:43+00:00
633,2,2016-10-09 21:36:17+00:00
634,1,2016-10-09 21:35:07+00:00
635,1,2016-10-09 21:35:04+00:00
636,1,2016-10-09 21:32:58+00:00
637,1,2016-10-09 21:31:39+00:00
638,1,2016-10-09 21:29:55+00:00
639,1,2016-10-09 21:29:33+00:00
640,1,2016-10-09 21:28:53+00:00
641,1,2016-10-09 21:28:39+00:00
642,1,2016-10-09 21:27:28+00:00
643,1,2016-10-09 21:26:35+00:00
644,2,2016-10-09 21:23:10+00:00
645,2,2016-10-09 21:22:58+00:00
646,1,2016-10-09 21:22:50+00:00
647,1,2016-10-09 21:16:05+00:00
648,1,2016-10-09 21:10:44+00:00
649,1,2016-10-09 21:09:51+00:00
650,1,2016-10-09 21:09:44+00:00
651,1,2016-10-09 21:08:37+00:00
652,1,2016-10-09 21:08:06+00:00
653,2,2016-10-09 21:08:06+00:00
654,1,2016-10-09 21:08:02+00:00
655,1,2016-10-09 21:05:17+00:00
656,2,2016-10-09 21:04:23+00:00
657,1,2016-10-09 21:03:55+00:00
658,0,2016-10-09 21:03:50+00:00
659,1,2016-10-09 21:02:40+00:00
660,1,2016-10-09 21:01:40+00:00
661,1,2016-10-09 21:00:59+00:00
662,2,2016-10-09 20:59:45+00:00
663,1,2016-10-09 20:58:45+00:00
664,1,2016-10-09 20:57:54+00:00
