year,geo_fips,county,state,avg_wage_salary
2012,8153,Sullivan,IN,38897
2012,9213,Taney,MO,29116
2012,9215,Texas,MO,28774
2012,2115,Vernon,LA,46109
2012,3301,Warren,GA,34443
2012,1129,Washington,AL,51865
2012,3305,Wayne,GA,38286
2012,3307,Webster,GA,30879
2012,3321,Worth,GA,30808
2012,9197,Wright,IA,36611
2012,9510,St. Louis (Independent City),MO,55035
2012,0,Montana,,37175
2012,1,Beaverhead,MT,31586
2012,3,Big Horn,MT,37772
2012,6013,Blaine,ID,39041
2012,7,Broadwater,MT,31752
2012,9,Carbon,MT,28894
2012,1043,Carter,KY,29222
2012,13,Cascade,MT,36949
2012,15,Chouteau,MT,28469
2012,8027,Custer,CO,30671
2012,19,Daniels,MT,35702
2012,3085,Dawson,GA,27675
2012,23,Deer Lodge,MT,33190
2012,25,Fallon,MT,55000
2012,27,Fergus,MT,32220
2012,29,Flathead,MT,35745
2012,7059,Gallatin,IL,40981
2012,8045,Garfield,CO,45421
2012,35,Glacier,MT,34794
2012,37,Golden Valley,MT,28906
2012,39,Granite,MT,29148
2012,41,Hill,MT,35873
2012,1073,Jefferson,AL,49237
2012,45,Judith Basin,MT,30248
2012,6033,Lake,CA,35959
2012,49,Lewis and Clark,MT,40368
2012,2077,Liberty,FL,32731
2012,5079,Lincoln,AR,31992
2012,55,McCone,MT,31444
2012,1089,Madison,AL,53422
2012,59,Meagher,MT,25783
2012,8079,Mineral,CO,30305
2012,63,Missoula,MT,35310
2012,65,Musselshell,MT,43095
2012,8093,Park,CO,33371
2012,69,Petroleum,MT,24267
2012,5107,Phillips,AR,29875
2012,73,Pondera,MT,31910
2012,75,Powder River,MT,25047
2012,1197,Powell,KY,27760
2012,5117,Prairie,AR,30575
2012,81,Ravalli,MT,31233
2012,7159,Richland,IL,33947
2012,85,Roosevelt,MT,34275
2012,87,Rosebud,MT,44308
2012,89,Sanders,MT,29660
2012,179,Sheridan,KS,33819
2012,93,Silver Bow,MT,37546
2012,95,Stillwater,MT,53001
2012,97,Sweet Grass,MT,42673
2012,6081,Teton,ID,30948
2012,101,Toole,MT,41688
2012,103,Treasure,MT,28014
2012,6085,Valley,ID,34875
2012,107,Wheatland,MT,28564
2012,109,Wibaux,MT,25940
2012,111,Yellowstone,MT,41181
2012,1000,Nebraska,,40923
2012,8001,Adams,CO*,46922
2012,1003,Antelope,NE,30909
2012,1005,Arthur,NE,35060
2012,1007,Banner,NE,36631
2012,6013,Blaine,ID,39041
2012,5009,Boone,AR,34196
2012,1013,Box Butte,NE,46365
2012,1019,Boyd,KY,43857
2012,7009,Brown,IL,41511
2012,1019,Buffalo,NE,35924
2012,1021,Burt,NE,31318
2012,1013,Butler,AL,30782
2012,7017,Cass,IL,35273
2012,9031,Cedar,IA,32555
2012,17,Chase,KS,29294
2012,1031,Cherry,NE,27669
2012,8017,Cheyenne,CO,37053
2012,1027,Clay,AL,29032
2012,1037,Colfax,NE,34823
2012,1039,Cuming,NE,33817
2012,8027,Custer,CO,30671
2012,7037,Dakota,MN,47690
2012,1045,Dawes,NE,29427
2012,3085,Dawson,GA,27675
2012,1049,Deuel,NE,26302
2012,1051,Dixon,NE,30724
2012,3091,Dodge,GA,29108
2012,8035,Douglas,CO,62118
2012,1057,Dundy,NE,34754
2012,7045,Fillmore,MN,29643
2012,1059,Franklin,AL,31123
2012,1063,Frontier,NE,29317
2012,1065,Furnas,NE,33233
2012,1067,Gage,NE,32171
2012,1069,Garden,NE,29225
2012,8045,Garfield,CO,45421
2012,1073,Gosper,NE,34256
2012,5053,Grant,AR,32487
2012,71,Greeley,KS,32285
2012,3139,Hall,GA,41440
2012,2047,Hamilton,FL,41610
2012,1095,Harlan,KY,37642
2012,1085,Hayes,NE,33102
2012,1087,Hitchcock,NE,33905
2012,9087,Holt,MO,31480
2012,1091,Hooker,NE,26815
2012,5061,Howard,AR,29197
2012,1073,Jefferson,AL,49237
2012,5071,Johnson,AR,29872
2012,1099,Kearney,NE,33052
2012,1101,Keith,NE,30461
2012,1103,Keya Paha,NE,28644
2012,1105,Kimball,NE,38368
2012,7095,Knox,IL,36126
2012,1109,Lancaster,NE,40646
2012,5079,Lincoln,AR,31992
2012,5083,Logan,AR,30985
2012,1115,Loup,NE,24162
2012,113,McPherson,KS,38413
2012,1089,Madison,AL,53422
2012,1121,Merrick,NE,33281
2012,1123,Morrill,NE,34645
2012,1125,Nance,NE,34127
2012,131,Nemaha,KS,30907
2012,1129,Nuckolls,NE,28746
2012,1131,Otoe,NE,33484
2012,145,Pawnee,KS,33938
2012,1135,Perkins,NE,37347
2012,9161,Phelps,MO,33844
2012,3229,Pierce,GA,30351
2012,9165,Platte,MO,42580
2012,5113,Polk,AR,28162
2012,1145,Red Willow,NE,34531
2012,1147,Richardson,NE,29562
2012,7133,Rock,MN,32027
2012,5125,Saline,AR,32711
2012,1153,Sarpy,NE,42455
2012,1155,Saunders,NE,32056
2012,1157,Scotts Bluff,NE,37315
2012,175,Seward,KS,35311
2012,179,Sheridan,KS,33819
2012,181,Sherman,KS,30096
2012,9167,Sioux,IA,33401
2012,187,Stanton,KS,37160
2012,1169,Thayer,NE,36712
2012,3275,Thomas,GA,38347
2012,1173,Thurston,NE,39179
2012,6085,Valley,ID,34875
2012,1129,Washington,AL,51865
2012,3305,Wayne,GA,38286
2012,3307,Webster,GA,30879
2012,3309,Wheeler,GA,32553
2012,3031,York,ME,39881
2012,5099,Nevada,AR,33775
2012,2001,Churchill,NV,43773
2012,5019,Clark,AR,30951
2012,8035,Douglas,CO,62118
2012,2007,Elko,NV,47782
2012,2009,Esmeralda,NV,46611
2012,2011,Eureka,NV,82431
2012,6023,Humboldt,CA,36033
2012,2015,Lander,NV,62533
2012,5079,Lincoln,AR,31992
2012,9119,Lyon,IA,31734
2012,8079,Mineral,CO,30305
2012,2023,Nye,NV,46382
2012,2027,Pershing,NV,47313
2012,2029,Storey,NV,43497
2012,2031,Washoe,NV,43952
2012,2033,White Pine,NV,49183
2012,2510,Carson City (Independent City),NV,43885
2012,3000,New Hampshire,,47579
2012,3001,Belknap,NH,37417
2012,5015,Carroll,AR,27598
2012,3005,Cheshire,NH,40793
2012,3007,Coos,NH,33693
2012,3009,Grafton,NH,48473
2012,2057,Hillsborough,FL,49464
2012,3013,Merrimack,NH,44391
2012,3015,Rockingham,NH,48333
2012,3017,Strafford,NH,44759
2012,8153,Sullivan,IN,38897
2012,4000,New Jersey,,57907
2012,4001,Atlantic,NJ,42516
2012,4003,Bergen,NJ,61043
2012,4005,Burlington,NJ,52158
2012,3039,Camden,GA,43323
2012,4009,Cape May,NJ,36015
2012,7035,Cumberland,IL,32531
2012,5009,Essex,MA,51114
2012,4015,Gloucester,NJ,42846
2012,4017,Hudson,NJ,68619
2012,4019,Hunterdon,NJ,56058
2012,7131,Mercer,IL,31850
2012,9007,Middlesex,CT,48859
2012,4025,Monmouth,NJ,49496
2012,127,Morris,KS,29240
2012,4029,Ocean,NJ,40513
2012,4031,Passaic,NJ,49164
2012,4033,Salem,NJ,52917
2012,3025,Somerset,ME,37421
2012,5,Sussex,DE,34523
2012,5139,Union,AR,43414
2012,3301,Warren,GA,34443
2012,5000,New Mexico,,41695
2012,5001,Bernalillo,NM,43631
2012,5003,Catron,NM,29096
2012,5005,Chaves,NM,33491
2012,5006,Cibola,NM*,35357
2012,1037,Colfax,NE,34823
2012,5009,Curry,NM,41353
2012,5011,De Baca,NM,27733
2012,5013,DoÒa Ana,NM,35417
2012,5015,Eddy,NM,48719
2012,5053,Grant,AR,32487
2012,5019,Guadalupe,NM,27642
2012,5021,Harding,NM,30577
2012,5023,Hidalgo,NM,39025
2012,5025,Lea,NM,50595
2012,5079,Lincoln,AR,31992
2012,5028,Los Alamos,NM,76462
2012,5029,Luna,NM,34383
2012,5031,McKinley,NM,33491
2012,5033,Mora,NM,30682
2012,8089,Otero,CO,33182
2012,5037,Quay,NM,31443
2012,5039,Rio Arriba,NM,31980
2012,85,Roosevelt,MT,34275
2012,5043,Sandoval,NM,43662
2012,8111,San Juan,CO,24584
2012,8113,San Miguel,CO,36762
2012,5049,Santa Fe,NM,41994
2012,6091,Sierra,CA,35003
2012,5053,Socorro,NM,33312
2012,5055,Taos,NM,30905
2012,5057,Torrance,NM,32300
2012,5139,Union,AR,43414
2012,5061,Valencia,NM*,32257
2012,6000,New York,,61979
2012,6001,Albany,NY,50003
2012,4001,Allegany,MD,36983
2012,6005,Bronx,NY,46610
2012,6007,Broome,NY,38315
2012,6009,Cattaraugus,NY,36683
2012,6011,Cayuga,NY,37826
2012,19,Chautauqua,KS,27092
2012,6015,Chemung,NY,41561
2012,6017,Chenango,NY,38214
2012,7027,Clinton,IL,32999
2012,5027,Columbia,AR,35454
2012,6023,Cortland,NY,35660
2012,0,Delaware,,50882
2012,6027,Dutchess,NY,48838
2012,6029,Erie,NY,42891
2012,5009,Essex,MA,51114
2012,1059,Franklin,AL,31123
2012,5049,Fulton,AR,27400
2012,6049,Genesee,MI,40463
2012,1063,Greene,AL,32677
2012,2047,Hamilton,FL,41610
2012,6043,Herkimer,NY,32915
2012,1073,Jefferson,AL,49237
2012,6031,Kings,CA,41996
2012,6061,Lewis,ID,28325
2012,7105,Livingston,IL,40867
2012,1089,Madison,AL,53422
2012,1099,Monroe,AL,36973
2012,1101,Montgomery,AL,42530
2012,2089,Nassau,FL,41744
2012,6000,New York,,61979
2012,6063,Niagara,NY,37513
2012,6071,Oneida,ID,25105
2012,6067,Onondaga,NY,45297
2012,6069,Ontario,NY,39966
2012,6059,Orange,CA,56778
2012,2071,Orleans,LA,48888
2012,6075,Oswego,NY,37960
2012,6137,Otsego,MI,34892
2012,2107,Putnam,FL,35642
2012,6081,Queens,NY,46816
2012,6083,Rensselaer,NY,43191
2012,3245,Richmond,GA,44333
2012,6087,Rockland,NY,53511
2012,6089,St. Lawrence,NY,37999
2012,6091,Saratoga,NY,43857
2012,6093,Schenectady,NY,50733
2012,6095,Schoharie,NY,34120
2012,7169,Schuyler,IL,39788
2012,6099,Seneca,NY,40583
2012,8151,Steuben,IN,31663
2012,5025,Suffolk,MA,78842
2012,8153,Sullivan,IN,38897
2012,6107,Tioga,NY,45244
2012,6109,Tompkins,NY,42920
2012,6111,Ulster,NY,38897
2012,3301,Warren,GA,34443
2012,1129,Washington,AL,51865
2012,3305,Wayne,GA,38286
2012,6119,Westchester,NY,65541
2012,6121,Wyoming,NY,39484
2012,6123,Yates,NY,30012
2012,7000,North Carolina,,44107
2012,7001,Alamance,NC,36489
2012,7003,Alexander,IL,36150
2012,7005,Alleghany,NC,25965
2012,7007,Anson,NC,32084
2012,7009,Ashe,NC,31277
2012,7011,Avery,NC,28700
2012,7013,Beaufort,NC,35094
2012,7015,Bertie,NC,29799
2012,7017,Bladen,NC,32450
2012,7019,Brunswick,NC,35840
2012,7021,Buncombe,NC,38093
2012,3033,Burke,GA,50417
2012,7025,Cabarrus,NC,36550
2012,1033,Caldwell,KY,30330
2012,3039,Camden,GA,43323
2012,7031,Carteret,NC,30702
2012,7033,Caswell,NC,30205
2012,7035,Catawba,NC,37665
2012,3051,Chatham,GA,43332
2012,1019,Cherokee,AL,30740
2012,7041,Chowan,NC,33148
2012,1027,Clay,AL,29032
2012,5025,Cleveland,AR,28685
2012,7047,Columbus,NC,31542
2012,7049,Craven,NC,43541
2012,7035,Cumberland,IL,32531
2012,7053,Currituck,NC,31693
2012,7055,Dare,NC,30804
2012,7057,Davidson,NC,34833
2012,7059,Davie,NC,32929
2012,7061,Duplin,NC,32554
2012,7063,Durham,NC,63357
2012,7065,Edgecombe,NC,37431
2012,3117,Forsyth,GA,46854
2012,1059,Franklin,AL,31123
2012,7071,Gaston,NC,36993
2012,7073,Gates,NC,28596
2012,4009,Graham,AZ,36916
2012,7077,Granville,NC,40810
2012,1063,Greene,AL,32677
2012,7081,Guilford,NC,44249
2012,7083,Halifax,NC,32920
2012,7085,Harnett,NC,31495
2012,7087,Haywood,NC,33875
2012,7071,Henderson,IL,29393
2012,7091,Hertford,NC,33991
2012,7093,Hoke,NC,28791
2012,7095,Hyde,NC,31677
2012,7097,Iredell,NC,43096
2012,1071,Jackson,AL,32856
2012,7101,Johnston,NC,35057
2012,3169,Jones,GA,30605
2012,1081,Lee,AL,32952
2012,7107,Lenoir,NC,34324
2012,5079,Lincoln,AR,31992
2012,7111,McDowell,NC,31804
2012,1087,Macon,AL,36639
2012,1089,Madison,AL,53422
2012,2085,Martin,FL,39519
2012,7119,Mecklenburg,NC,59121
2012,3205,Mitchell,GA,29642
2012,1101,Montgomery,AL,42530
2012,7125,Moore,NC,36544
2012,7127,Nash,NC,37766
2012,7129,New Hanover,NC,39908
2012,7131,Northampton,NC,32499
2012,7133,Onslow,NC,43617
2012,6059,Orange,CA,56778
2012,7137,Pamlico,NC,29145
2012,7139,Pasquotank,NC,35255
2012,7141,Pender,NC,32965
2012,7143,Perquimans,NC,30902
2012,7145,Person,NC,35423
2012,7147,Pitt,NC,39377
2012,5113,Polk,AR,28162
2012,1111,Randolph,AL,29478
2012,3245,Richmond,GA,44333
2012,7155,Robeson,NC,31361
2012,3015,Rockingham,NH,48333
2012,1205,Rowan,KY,30257
2012,7161,Rutherford,NC,32825
2012,7163,Sampson,NC,32167
2012,9199,Scotland,MO,27595
2012,7167,Stanly,NC,32802
2012,7169,Stokes,NC,29664
2012,7171,Surry,NC,31876
2012,7173,Swain,NC,31831
2012,7175,Transylvania,NC,31584
2012,7177,Tyrrell,NC,26655
2012,5139,Union,AR,43414
2012,7181,Vance,NC,33172
2012,7183,Wake,NC,50528
2012,3301,Warren,GA,34443
2012,1129,Washington,AL,51865
2012,7189,Watauga,NC,32090
2012,3305,Wayne,GA,38286
2012,3317,Wilkes,GA,29584
2012,205,Wilson,KS,33976
2012,7197,Yadkin,NC,30178
2012,7199,Yancey,NC,28612
2012,8000,North Dakota,,45112
2012,8001,Adams,CO*,46922
2012,8003,Barnes,ND,33426
2012,8005,Benson,ND,34574
2012,8007,Billings,ND,41569
2012,8009,Bottineau,ND,39543
2012,8011,Bowman,ND,40421
2012,3033,Burke,GA,50417
2012,8015,Burleigh,ND,42279
2012,7017,Cass,IL,35273
2012,8019,Cavalier,ND,37557
2012,8021,Dickey,ND,32493
2012,8023,Divide,ND,44741
2012,8025,Dunn,ND,66174
2012,5015,Eddy,NM,48719
2012,8029,Emmons,ND,30166
2012,8031,Foster,ND,38121
2012,37,Golden Valley,MT,28906
2012,8035,Grand Forks,ND,37111
2012,5053,Grant,AR,32487
2012,8039,Griggs,ND,32062
2012,8041,Hettinger,ND,33305
2012,8043,Kidder,ND,33908
2012,8045,LaMoure,ND,34615
2012,5083,Logan,AR,30985
2012,7111,McHenry,IL,43201
2012,3191,McIntosh,GA,28101
2012,8053,McKenzie,ND,66073
2012,7113,McLean,IL,49648
2012,7131,Mercer,IL,31850
2012,129,Morton,KS,38037
2012,8061,Mountrail,ND,60809
2012,1179,Nelson,KY,34449
2012,8065,Oliver,ND,58278
2012,8067,Pembina,ND,40663
2012,3229,Pierce,GA,30351
2012,7123,Ramsey,MN,53661
2012,8073,Ransom,ND,33696
2012,7129,Renville,MN,35339
2012,7159,Richland,IL,33947
2012,8079,Rolette,ND,32699
2012,8081,Sargent,ND,38468
2012,179,Sheridan,KS,33819
2012,9167,Sioux,IA,33401
2012,8087,Slope,ND,70370
2012,7175,Stark,IL,34076
2012,7147,Steele,MN,37878
2012,8093,Stutsman,ND,35822
2012,8095,Towner,ND,32051
2012,8097,Traill,ND,35631
2012,8099,Walsh,ND,35098
2012,8101,Ward,ND,45630
2012,8179,Wells,IN,36421
2012,8105,Williams,ND,77131
2012,8115,Ohio,IN,31748
2012,8001,Adams,CO*,46922
2012,8003,Allen,IN,41021
2012,9005,Ashland,OH,35135
2012,9007,Ashtabula,OH,34742
2012,9009,Athens,OH,34862
2012,9011,Auglaize,OH,38359
2012,9013,Belmont,OH,35243
2012,7009,Brown,IL,41511
2012,1013,Butler,AL,30782
2012,5015,Carroll,AR,27598
2012,7019,Champaign,IL,41785
2012,5019,Clark,AR,30951
2012,9025,Clermont,OH,40872
2012,7027,Clinton,IL,32999
2012,9029,Columbiana,OH,33692
2012,9031,Coshocton,OH,36123
2012,5033,Crawford,AR,33754
2012,9035,Cuyahoga,OH,51787
2012,9037,Darke,OH,36554
2012,9039,Defiance,OH,40149
2012,0,Delaware,,50882
2012,6029,Erie,NY,42891
2012,9001,Fairfield,CT,82000
2012,1057,Fayette,AL,28866
2012,1059,Franklin,AL,31123
2012,5049,Fulton,AR,27400
2012,9053,Gallia,OH,39612
2012,9055,Geauga,OH,39181
2012,1063,Greene,AL,32677
2012,9059,Guernsey,OH,36481
2012,2047,Hamilton,FL,41610
2012,3141,Hancock,GA,30963
2012,7069,Hardin,IL,33099
2012,8061,Harrison,IN,32969
2012,1067,Henry,AL,34465
2012,9071,Highland,OH,32472
2012,9073,Hocking,OH,32169
2012,2059,Holmes,FL,28825
2012,6063,Huron,MI,36061
2012,1071,Jackson,AL,32856
2012,1073,Jefferson,AL,49237
2012,7095,Knox,IL,36126
2012,6033,Lake,CA,35959
2012,1079,Lawrence,AL,40617
2012,9089,Licking,OH,37924
2012,5083,Logan,AR,30985
2012,9093,Lorain,OH,41759
2012,9117,Lucas,IA,33918
2012,1089,Madison,AL,53422
2012,9099,Mahoning,OH,36507
2012,1093,Marion,AL,31860
2012,9103,Medina,OH,38916
2012,9105,Meigs,OH,30042
2012,7131,Mercer,IL,31850
2012,8103,Miami,IN,35300
2012,1099,Monroe,AL,36973
2012,1101,Montgomery,AL,42530
2012,1103,Morgan,AL,39593
2012,9117,Morrow,OH,33601
2012,9119,Muskingum,OH,35661
2012,8113,Noble,IN,35295
2012,143,Ottawa,KS,29307
2012,3223,Paulding,GA,33037
2012,1105,Perry,AL,28554
2012,9129,Pickaway,OH,40020
2012,1109,Pike,AL,34631
2012,9133,Portage,OH,39130
2012,9135,Preble,OH,34373
2012,2107,Putnam,FL,35642
2012,7159,Richland,IL,33947
2012,9141,Ross,OH,41053
2012,9143,Sandusky,OH,36698
2012,9145,Scioto,OH,35417
2012,6099,Seneca,NY,40583
2012,1117,Shelby,AL,45855
2012,7175,Stark,IL,34076
2012,8117,Summit,CO,34993
2012,9155,Trumbull,OH,39475
2012,9157,Tuscarawas,OH,34041
2012,5139,Union,AR,43414
2012,9161,Van Wert,OH,35435
2012,9163,Vinton,OH,39745
2012,3301,Warren,GA,34443
2012,1129,Washington,AL,51865
2012,3305,Wayne,GA,38286
2012,8105,Williams,ND,77131
2012,9173,Wood,OH,40363
2012,9175,Wyandot,OH,38026
2012,0,Oklahoma,,42328
2012,9001,Adair,IA,31245
2012,3,Alfalfa,OK,39505
2012,5,Atoka,OK,30065
2012,7,Beaver,OK,37823
2012,9,Beckham,OK,46992
2012,6013,Blaine,ID,39041
2012,3029,Bryan,GA,33550
2012,2017,Caddo,LA,41534
2012,17,Canadian,OK,39023
2012,1043,Carter,KY,29222
2012,1019,Cherokee,AL,30740
2012,1023,Choctaw,AL,44499
2012,25,Cimarron,OK,31907
2012,5025,Cleveland,AR,28685
2012,29,Coal,OK,31150
2012,33,Comanche,KS,24725
2012,33,Cotton,OK,30948
2012,35,Craig,OK,33359
2012,37,Creek,OK,38048
2012,8027,Custer,CO,30671
2012,0,Delaware,,50882
2012,43,Dewey,OK,37809
2012,51,Ellis,KS,34799
2012,8045,Garfield,CO,45421
2012,49,Garvin,OK,40332
2012,3131,Grady,GA,31485
2012,5053,Grant,AR,32487
2012,55,Greer,OK,31661
2012,57,Harmon,OK,32487
2012,77,Harper,KS,37507
2012,81,Haskell,KS,36485
2012,63,Hughes,OK,30184
2012,1071,Jackson,AL,32856
2012,1073,Jefferson,AL,49237
2012,7101,Johnston,NC,35057
2012,71,Kay,OK,38532
2012,73,Kingfisher,OK,41936
2012,8061,Kiowa,CO,40907
2012,77,Latimer,OK,40543
2012,79,Le Flore,OK,33687
2012,5079,Lincoln,AR,31992
2012,5083,Logan,AR,30985
2012,85,Love,OK,30835
2012,87,McClain,OK,33240
2012,89,McCurtain,OK,32177
2012,3191,McIntosh,GA,28101
2012,93,Major,OK,37493
2012,1095,Marshall,AL,31950
2012,97,Mayes,OK,37110
2012,3213,Murray,GA,34041
2012,101,Muskogee,OK,37534
2012,8113,Noble,IN,35295
2012,105,Nowata,OK,28969
2012,107,Okfuskee,OK,29131
2012,0,Oklahoma,,42328
2012,111,Okmulgee,OK,32537
2012,139,Osage,KS,27162
2012,143,Ottawa,KS,29307
2012,145,Pawnee,KS,33938
2012,119,Payne,OK,35997
2012,121,Pittsburg,OK,40070
2012,8115,Pontotoc,MS,31251
2012,149,Pottawatomie,KS,37815
2012,127,Pushmataha,OK,28269
2012,129,Roger Mills,OK,39393
2012,131,Rogers,OK,41349
2012,2117,Seminole,FL,42713
2012,135,Sequoyah,OK,26728
2012,3257,Stephens,GA,34774
2012,9215,Texas,MO,28774
2012,141,Tillman,OK,33224
2012,143,Tulsa,OK,47605
2012,145,Wagoner,OK,35641
2012,1129,Washington,AL,51865
2012,149,Washita,OK,36868
2012,151,Woods,OK,38060
2012,153,Woodward,OK,45594
2012,9149,Oregon,MO,28693
2012,2003,Baker,FL,32481
2012,5007,Benton,AR,50951
2012,1005,Clackamas,OR,45736
2012,1007,Clatsop,OR,34960
2012,5027,Columbia,AR,35454
2012,3007,Coos,NH,33693
2012,1013,Crook,OR,41142
2012,5009,Curry,NM,41353
2012,1017,Deschutes,OR,37790
2012,8035,Douglas,CO,62118
2012,1021,Gilliam,OR,38153
2012,5053,Grant,AR,32487
2012,1025,Harney,OR,31757
2012,1027,Hood River,OR,34269
2012,1071,Jackson,AL,32856
2012,1073,Jefferson,AL,49237
2012,1033,Josephine,OR,32827
2012,1035,Klamath,OR,35416
2012,6033,Lake,CA,35959
2012,101,Lane,KS,35518
2012,5079,Lincoln,AR,31992
2012,9113,Linn,IA,45740
2012,1045,Malheur,OR,31881
2012,1093,Marion,AL,31860
2012,9117,Morrow,OH,33601
2012,1051,Multnomah,OR,50409
2012,5113,Polk,AR,28162
2012,181,Sherman,KS,30096
2012,1057,Tillamook,OR,33317
2012,1059,Umatilla,OR,36735
2012,5139,Union,AR,43414
2012,1063,Wallowa,OR,30230
2012,1065,Wasco,OR,36244
2012,1129,Washington,AL,51865
2012,3309,Wheeler,GA,32553
2012,1071,Yamhill,OR,35905
2012,2000,Pennsylvania,,47390
2012,8001,Adams,CO*,46922
2012,2003,Allegheny,PA,52715
2012,2005,Armstrong,PA,38089
2012,7,Beaver,OK,37823
2012,2009,Bedford,PA,33179
2012,2011,Berks,PA,43412
2012,2013,Blair,PA,36075
2012,2007,Bradford,FL,33532
2012,2017,Bucks,PA,47162
2012,1013,Butler,AL,30782
2012,2021,Cambria,PA,35009
2012,2023,Cameron,LA,53603
2012,9,Carbon,MT,28894
2012,2027,Centre,PA,34486
2012,2029,Chester,PA,62603
2012,2031,Clarion,PA,31349
2012,2033,Clearfield,PA,34047
2012,7027,Clinton,IL,32999
2012,5027,Columbia,AR,35454
2012,5033,Crawford,AR,33754
2012,7035,Cumberland,IL,32531
2012,2043,Dauphin,PA,47990
2012,0,Delaware,,50882
2012,49,Elk,KS,23975
2012,6029,Erie,NY,42891
2012,1057,Fayette,AL,28866
2012,2053,Forest,PA,37610
2012,1059,Franklin,AL,31123
2012,5049,Fulton,AR,27400
2012,1063,Greene,AL,32677
2012,2061,Huntingdon,PA,32970
2012,8000,Indiana,,41874
2012,1073,Jefferson,AL,49237
2012,2067,Juniata,PA,30883
2012,2069,Lackawanna,PA,36550
2012,1109,Lancaster,NE,40646
2012,1079,Lawrence,AL,40617
2012,2075,Lebanon,PA,36841
2012,2077,Lehigh,PA,47661
2012,2079,Luzerne,PA,37670
2012,2081,Lycoming,PA,38141
2012,2083,McKean,PA,39658
2012,7131,Mercer,IL,31850
2012,2087,Mifflin,PA,34160
2012,1099,Monroe,AL,36973
2012,1101,Montgomery,AL,42530
2012,2093,Montour,PA,56736
2012,7131,Northampton,NC,32499
2012,2097,Northumberland,PA,34566
2012,1105,Perry,AL,28554
2012,2101,Philadelphia,PA,57079
2012,1109,Pike,AL,34631
2012,2105,Potter,PA,36950
2012,2107,Schuylkill,PA,35572
2012,2109,Snyder,PA,30883
2012,3025,Somerset,ME,37421
2012,8153,Sullivan,IN,38897
2012,2115,Susquehanna,PA,36150
2012,6107,Tioga,NY,45244
2012,5139,Union,AR,43414
2012,2121,Venango,PA,35427
2012,3301,Warren,GA,34443
2012,1129,Washington,AL,51865
2012,3305,Wayne,GA,38286
2012,2129,Westmoreland,PA,39343
2012,6121,Wyoming,NY,39484
2012,3031,York,ME,39881
2012,4000,Rhode Island,,47465
2012,5005,Bristol,MA,43751
2012,1,Kent,DE,39212
2012,4005,Newport,RI,49631
2012,4007,Providence,RI,49774
2012,1129,Washington,AL,51865
2012,5000,South Carolina,,40576
2012,5001,Abbeville,SC,31957
2012,5003,Aiken,SC,48332
2012,5005,Allendale,SC,42450
2012,3,Anderson,KS,29491
2012,5009,Bamberg,SC,30463
2012,5011,Barnwell,SC,32016
2012,7013,Beaufort,NC,35094
2012,5015,Berkeley,SC,45224
2012,1015,Calhoun,AL,36874
2012,5019,Charleston,SC,44335
2012,1019,Cherokee,AL,30740
2012,2029,Chester,PA,62603
2012,5025,Chesterfield,SC,34758
2012,5027,Clarendon,SC,29149
2012,5029,Colleton,SC,31744
2012,5031,Darlington,SC,42064
2012,5033,Dillon,SC,29905
2012,4019,Dorchester,MD,37172
2012,5037,Edgefield,SC,34330
2012,9001,Fairfield,CT,82000
2012,5041,Florence,SC,39396
2012,5043,Georgetown,SC,36168
2012,5045,Greenville,SC,44248
2012,73,Greenwood,KS,30618
2012,5049,Hampton,SC,38207
2012,5051,Horry,SC,31623
2012,3159,Jasper,GA,29195
2012,5055,Kershaw,SC,36485
2012,1109,Lancaster,NE,40646
2012,3175,Laurens,GA,35644
2012,1081,Lee,AL,32952
2012,5063,Lexington,SC,38819
2012,5065,McCormick,SC,31675
2012,1093,Marion,AL,31860
2012,5069,Marlboro,SC,37517
2012,5071,Newberry,SC,34025
2012,3219,Oconee,GA,36615
2012,5075,Orangeburg,SC,34905
2012,1107,Pickens,AL,31251
2012,7159,Richland,IL,33947
2012,5081,Saluda,SC,27873
2012,5083,Spartanburg,SC,43160
2012,1119,Sumter,AL,32077
2012,5139,Union,AR,43414
2012,5089,Williamsburg,SC,33776
2012,3031,York,ME,39881
2012,6000,South Dakota,,36211
2012,6003,Aurora,SD,27880
2012,6005,Beadle,SD,34318
2012,6007,Bennett,SD,26437
2012,6009,Bon Homme,SD,28740
2012,6011,Brookings,SD,34362
2012,7009,Brown,IL,41511
2012,6015,Brule,SD,27392
