,Unnamed: 0,ID,YEAR_FIPS,YEAR,STATE_FIPS,COUNTY_FIPS,STATE,COUNTY,REP_CANDIDATE,DEM_CANDIDATE,REP_VOTES,DEM_VOTES,COUNTY_TOTALVOTES,WINNING_CANDIDATE,WINNING_PARTY,WINNING_PARTY_BINARY,HOUSE_WINNING_BINARY,SENATE_WINNING_BINARY,UNEMPLOYMENT_RATE,AVG_WAGE_SALARY,AA_FEMALE,AA_MALE,BA_FEMALE,BA_MALE,H_FEMALE,H_MALE,IA_FEMALE,IA_MALE,NA_FEMALE,NA_MALE,TOT_FEMALE,TOT_MALE,TOT_POP,WA_FEMALE,WA_MALE,TOT_POP_LESS19,TOT_MALE_LESS19,TOT_FEMALE_LESS19,TOT_POP_20to39,TOT_MALE_20to39,TOT_FEMALE_20to39,TOT_POP_40to59,TOT_MALE_40to59,TOT_FEMALE_40to59,TOT_POP_Above60,TOT_MALE_Above60,TOT_FEMALE_Above60,AA_FEMALE%,AA_MALE%,BA_FEMALE%,BA_MALE%,H_FEMALE%,H_MALE%,IA_FEMALE%,IA_MALE%,NA_FEMALE%,NA_MALE%,WA_FEMALE%,WA_MALE%,TOT_FEMALE%,TOT_MALE%,TOT_POP_LESS19%,TOT_POP_20to39%,TOT_POP_40to59%,TOT_POP_Above60%
969,969,7253,202020163,2020,20,163,Kansas,Rooks County,,,,,,,,0,0.0,-1.0,9.0,48582,41,12,19,16,54,67,17,13,1,2,2594,2419,5013,2476,2333,1219,584,635,1070,519,551,1220,631,589,1504,685,819,0.008178735,0.0023937760000000002,0.003790146,0.0031917020000000003,0.010771993,0.01336525,0.003391183,0.0025932579999999998,0.000199481,0.000398963,0.493915819,0.46538998600000003,0.5174546179999999,0.482545382,0.24316776399999998,0.213445043,0.243367245,0.300019948
970,970,7254,202020165,2020,20,165,Kansas,Rush County,,,,,,,,0,0.0,-1.0,4.7,34763,10,2,7,10,62,68,12,19,2,0,1505,1588,3093,1446,1537,713,399,314,581,299,282,766,404,362,1033,486,547,0.0032331070000000003,0.000646621,0.002263175,0.0032331070000000003,0.020045263,0.021985128,0.003879728,0.006142903000000001,0.000646621,0.0,0.467507274,0.49692854799999997,0.48658260600000003,0.513417394,0.23052053,0.18784351800000001,0.247655997,0.333979955
971,971,7255,202020167,2020,20,167,Kansas,Russell County,,,,,,,,0,0.0,-1.0,7.4,64390,27,22,36,58,128,142,46,33,1,1,3501,3406,6907,3326,3240,1617,846,771,1410,713,697,1625,806,819,2255,1041,1214,0.003909078,0.0031851740000000003,0.005212104,0.008397278000000001,0.018531923999999998,0.020558853000000002,0.00665991,0.0047777620000000005,0.000144781,0.000144781,0.481540466,0.46908933,0.5068770810000001,0.493122919,0.234110323,0.204140727,0.235268568,0.326480382
972,972,7256,202020169,2020,20,169,Kansas,Saline County,,,,,,,,0,0.0,-1.0,9.2,65996,650,625,831,1135,2996,3186,207,214,15,29,27417,26984,54401,24903,24149,13988,7188,6800,13519,6957,6562,13476,6715,6761,13418,6124,7294,0.01194831,0.011488759,0.015275453999999999,0.020863587,0.055072517,0.058565099999999995,0.003805077,0.003933751,0.00027573,0.000533078,0.45776732,0.44390728100000004,0.503979706,0.496020294,0.257127626,0.248506461,0.247716035,0.24664987800000002
973,973,7257,202020171,2020,20,171,Kansas,Scott County,,,,,,,,0,0.0,-1.0,3.8,0,24,36,16,20,429,477,28,36,4,4,2430,2467,4897,2329,2338,1426,736,690,1076,565,511,1141,570,571,1254,596,658,0.00490096,0.00735144,0.003267307,0.004084133,0.087604656,0.097406575,0.005717786,0.00735144,0.000816827,0.000816827,0.475597304,0.47743516399999997,0.49622217700000004,0.503777823,0.291198693,0.219726363,0.232999796,0.25607514800000003
974,974,7258,202020173,2020,20,173,Kansas,Sedgwick County,,,,,,,,0,0.0,-1.0,4.8,0,12160,11225,23999,23517,37616,38912,3479,3352,227,260,259501,254106,513607,209675,206222,144542,73749,70793,141939,71707,70232,121184,59782,61402,105942,48868,57074,0.02367569,0.021855232000000002,0.046726388,0.045787927,0.07323887700000001,0.075762207,0.006773662,0.0065263909999999994,0.00044197199999999995,0.000506224,0.408240152,0.401517113,0.50525207,0.49474793,0.281425292,0.276357215,0.23594694,0.206270553
975,975,7259,202020175,2020,20,175,Kansas,Seward County,,,,,,,,0,0.0,-1.0,8.2,89178,320,332,559,537,6499,7002,174,192,17,33,10728,11052,21780,9466,9740,7602,3783,3819,6195,3278,2917,4895,2559,2336,3088,1432,1656,0.014692378,0.015243343000000001,0.025665748,0.024655647000000003,0.29839302100000004,0.321487603,0.007988981,0.008815426999999999,0.000780533,0.001515152,0.434618916,0.447199265,0.492561983,0.507438017,0.349035813,0.28443526199999997,0.224747475,0.141781451
976,976,7260,202020177,2020,20,177,Kansas,Shawnee County,,,,,,,,0,0.0,-1.0,5.0,38717,1501,1288,7703,7375,11180,11236,1284,1227,102,119,91541,85958,177499,77126,72335,46271,23719,22552,43905,21596,22309,42902,20742,22160,44421,19901,24520,0.008456386,0.007256379,0.043397427999999995,0.04154953,0.06298627,0.063301765,0.0072338440000000006,0.006912715,0.000574651,0.000670426,0.434515124,0.407523423,0.515726849,0.484273151,0.260683159,0.24735350600000003,0.24170277,0.250260565
977,977,7261,202020179,2020,20,179,Kansas,Sheridan County,,,,,,,,0,0.0,-1.0,6.1,35262,6,5,9,8,67,76,6,9,1,0,1259,1274,2533,1220,1242,686,352,334,500,263,237,567,289,278,780,370,410,0.002368733,0.001973944,0.003553099,0.00315831,0.026450849,0.030003948,0.002368733,0.003553099,0.000394789,0.0,0.48164232100000004,0.490327675,0.49703908399999996,0.502960916,0.270825109,0.19739439399999997,0.223845243,0.307935255
978,978,7262,202020181,2020,20,181,Kansas,Sherman County,,,,,,,,0,0.0,-1.0,9.9,33669,13,18,34,35,369,375,14,25,9,3,2940,2959,5899,2814,2835,1551,804,747,1448,759,689,1331,667,664,1569,729,840,0.002203763,0.003051365,0.005763689000000001,0.005933209,0.062552975,0.063570097,0.002373284,0.004238006,0.0015256820000000002,0.000508561,0.477030005,0.48058993,0.49838955799999995,0.501610442,0.26292592,0.245465333,0.225631463,0.265977284
979,979,7263,202020183,2020,20,183,Kansas,Smith County,,,,,,,,0,0.0,-1.0,6.3,31103,9,10,3,5,38,44,8,6,3,2,1811,1792,3603,1747,1730,798,401,397,653,336,317,845,423,422,1307,632,675,0.002497918,0.002775465,0.0008326389999999999,0.001387732,0.010546767,0.012212046,0.002220372,0.001665279,0.0008326389999999999,0.000555093,0.484873716,0.480155426,0.502636692,0.49736330799999995,0.22148209800000002,0.181237857,0.23452678300000002,0.362753261
980,980,7264,202020185,2020,20,185,Kansas,Stafford County,,,,,,,,0,0.0,-1.0,4.2,35254,11,8,11,12,242,309,39,51,0,1,2057,2121,4178,1942,2009,1095,592,503,843,445,398,980,481,499,1260,603,657,0.002632839,0.001914792,0.002632839,0.002872188,0.05792245099999999,0.073958832,0.00933461,0.012206798,0.0,0.000239349,0.464815701,0.480852082,0.492340833,0.507659167,0.26208712300000003,0.201771182,0.23456199100000003,0.30157970300000003
981,981,7265,202020187,2020,20,187,Kansas,Stanton County,,,,,,,,0,0.0,-1.0,5.5,0,7,4,3,11,349,400,25,19,2,2,997,990,1987,943,941,590,294,296,436,225,211,473,241,232,488,230,258,0.0035228990000000003,0.002013085,0.001509814,0.005535984,0.17564167100000003,0.201308505,0.012581782,0.009562154,0.001006543,0.001006543,0.474584801,0.473578259,0.501761449,0.49823855100000003,0.296930045,0.219426271,0.23804730699999999,0.245596376
982,982,7266,202020189,2020,20,189,Kansas,Stevens County,,,,,,,,0,0.0,-1.0,5.5,161125,17,20,19,31,1004,1043,67,51,4,4,2805,2754,5559,2649,2597,1747,832,915,1257,635,622,1348,722,626,1207,565,642,0.0030581040000000003,0.0035977690000000002,0.003417881,0.005576543000000001,0.180608023,0.18762367300000002,0.012052527,0.009174311999999999,0.000719554,0.000719554,0.476524555,0.467170354,0.504587156,0.49541284399999996,0.314265156,0.226119806,0.24248965600000003,0.217125382
983,983,7267,202020191,2020,20,191,Kansas,Sumner County,,,,,,,,0,0.0,-1.0,4.6,32359,90,30,134,167,624,629,167,131,2,4,11477,11519,22996,10784,10870,6168,3172,2996,5155,2664,2491,5616,2829,2787,6057,2854,3203,0.003913724,0.001304575,0.0058271,0.0072621330000000005,0.027135153999999998,0.027352583,0.0072621330000000005,0.005696643,8.7e-05,0.000173943,0.46895112200000005,0.472690903,0.49908679799999994,0.500913202,0.26822056,0.224169421,0.244216385,0.263393634
984,984,7268,202020193,2020,20,193,Kansas,Thomas County,,,,,,,,0,0.0,-1.0,3.8,164472,41,24,31,49,262,280,34,49,5,3,3936,3775,7711,3770,3592,2159,1087,1072,2005,984,1021,1681,840,841,1866,864,1002,0.005317079000000001,0.003112437,0.004020231,0.006354558000000001,0.033977435,0.036311762000000004,0.004409285,0.006354558000000001,0.000648424,0.000389055,0.488911944,0.46582803799999994,0.510439632,0.48956036799999997,0.279989625,0.260018156,0.21800025899999997,0.24199196
985,985,7269,202020195,2020,20,195,Kansas,Trego County,,,,,,,,0,0.0,-1.0,6.5,40908,6,7,10,13,27,40,3,7,1,1,1375,1418,2793,1331,1368,556,298,258,554,288,266,686,341,345,997,491,506,0.002148228,0.002506266,0.00358038,0.004654493,0.009667025,0.014321518,0.001074114,0.002506266,0.00035803800000000003,0.00035803800000000003,0.476548514,0.489795918,0.492302184,0.507697816,0.19906910100000003,0.198353025,0.245614035,0.356963838
986,986,7270,202020197,2020,20,197,Kansas,Wabaunsee County,,,,,,,,0,0.0,-1.0,5.0,0,16,5,20,33,131,168,28,32,0,0,3372,3527,6899,3200,3374,1769,944,825,1370,686,684,1802,907,895,1958,990,968,0.002319177,0.000724743,0.0028989709999999998,0.004783302,0.018988259,0.024351355,0.004058559000000001,0.004638353,0.0,0.0,0.463835338,0.489056385,0.48876648799999994,0.511233512,0.256413973,0.198579504,0.261197275,0.283809248
987,987,7271,202020199,2020,20,199,Kansas,Wallace County,,,,,,,,0,0.0,-1.0,10.6,155935,1,0,4,9,65,70,5,5,0,0,753,750,1503,719,718,417,197,220,300,150,150,325,167,158,461,236,225,0.0006653360000000001,0.0,0.0026613440000000004,0.005988024000000001,0.04324684,0.04657352,0.00332668,0.00332668,0.0,0.0,0.47837658,0.477711244,0.5009980039999999,0.499001996,0.27744511,0.199600798,0.21623419800000002,0.306719894
988,988,7272,202020201,2020,20,201,Kansas,Washington County,,,,,,,,0,0.0,-1.0,4.9,30931,25,15,17,14,81,113,12,17,0,3,2653,2767,5420,2558,2690,1318,705,613,1122,591,531,1283,675,608,1697,796,901,0.0046125459999999995,0.002767528,0.0031365309999999997,0.002583026,0.014944648999999999,0.020848708,0.002214022,0.0031365309999999997,0.0,0.0005535059999999999,0.47195572,0.49630996299999997,0.489483395,0.510516605,0.243173432,0.20701107,0.236715867,0.313099631
989,989,7273,202020203,2020,20,203,Kansas,Wichita County,,,,,,,,0,0.0,-1.0,6.2,0,0,4,12,21,296,334,16,6,1,0,1032,1073,2105,986,1025,612,296,316,419,219,200,491,270,221,583,288,295,0.0,0.0019002379999999998,0.0057007130000000005,0.009976246999999999,0.140617577,0.158669834,0.00760095,0.0028503559999999996,0.000475059,0.0,0.468408551,0.486935867,0.490261283,0.5097387170000001,0.290736342,0.199049881,0.233254157,0.27695962
990,990,7274,202020205,2020,20,205,Kansas,Wilson County,,,,,,,,0,0.0,-1.0,4.8,0,33,12,26,28,140,155,81,69,5,2,4376,4289,8665,4118,4059,2275,1166,1109,1839,933,906,2002,1003,999,2549,1187,1362,0.003808425,0.001384882,0.003000577,0.0032313909999999997,0.016156953,0.017888055,0.009347952,0.00796307,0.000577034,0.000230814,0.475245239,0.46843623799999995,0.505020196,0.49497980399999997,0.26255049,0.212233122,0.231044432,0.294171956
991,991,7275,202020207,2020,20,207,Kansas,Woodson County,,,,,,,,0,0.0,-1.0,10.2,0,3,1,8,12,42,55,24,27,0,0,1582,1601,3183,1517,1518,739,386,353,672,325,347,743,395,348,1029,495,534,0.000942507,0.000314169,0.002513352,0.003770028,0.013195098999999998,0.017279296,0.007540056999999999,0.008482564,0.0,0.0,0.47659440799999997,0.47690857700000006,0.497015394,0.5029846060000001,0.232170908,0.211121583,0.233427584,0.323279925
992,992,7276,202020209,2020,20,209,Kansas,Wyandotte County,,,,,,,,0,0.0,-1.0,7.6,0,4092,4681,20322,17652,23165,25307,1101,1187,276,296,83302,82022,165324,54863,55671,49842,25594,24248,46855,23516,23339,39014,19606,19408,29613,13306,16307,0.024751397,0.028314098,0.12292226199999999,0.106772156,0.140118797,0.153075174,0.00665965,0.007179841,0.001669449,0.0017904239999999999,0.331851395,0.33673876799999997,0.503871186,0.496128814,0.301480729,0.283413177,0.235985096,0.17912099899999998
993,993,7277,202021001,2020,21,1,Kentucky,Adair County,,,,,,,,0,0.0,-1.0,5.3,0,37,43,225,346,177,210,27,27,6,3,9707,9508,19215,9273,8953,4686,2454,2232,4739,2376,2363,4942,2389,2553,4848,2289,2559,0.001925579,0.002237835,0.011709602,0.018006766,0.009211553,0.010928962,0.0014051520000000002,0.0014051520000000002,0.00031225599999999996,0.00015612799999999998,0.482591725,0.465938069,0.505178246,0.494821754,0.243871975,0.246630237,0.2571949,0.252302888
994,994,7278,202021003,2020,21,3,Kentucky,Allen County,,,,,,,,0,0.0,-1.0,5.7,0,35,23,103,156,214,252,33,35,1,2,10676,10446,21122,10359,10072,5341,2734,2607,4979,2488,2491,5682,2798,2884,5120,2426,2694,0.00165704,0.001088912,0.004876432,0.007385664,0.010131616,0.011930688,0.0015623520000000001,0.00165704,4.73e-05,9.470000000000001e-05,0.49043651200000005,0.47684878299999994,0.50544456,0.49455544,0.252864312,0.235725784,0.269008617,0.24240128800000002
995,995,7279,202021005,2020,21,5,Kentucky,Anderson County,,,,,,,,0,0.0,-1.0,4.5,0,80,50,228,256,184,225,18,37,3,6,11556,11107,22663,11016,10587,5849,3072,2777,5288,2568,2720,6566,3215,3351,4960,2252,2708,0.003529983,0.002206239,0.010060451,0.011295945,0.00811896,0.009928076999999999,0.0007942460000000001,0.001632617,0.000132374,0.000264749,0.48607863,0.467149098,0.509906014,0.49009398600000004,0.25808586699999997,0.233331863,0.289723338,0.218858933
996,996,7280,202021007,2020,21,7,Kentucky,Ballard County,,,,,,,,0,0.0,-1.0,6.2,31780,18,20,119,150,59,54,17,8,1,0,4002,3977,7979,3751,3710,1893,1007,886,1714,874,840,2092,1033,1059,2280,1063,1217,0.002255922,0.00250658,0.01491415,0.018799348,0.00739441,0.006767765,0.002130593,0.001002632,0.000125329,0.0,0.47010903600000004,0.464970548,0.5015666120000001,0.498433388,0.237247775,0.214813886,0.26218824399999996,0.285750094
997,997,7281,202021009,2020,21,9,Kentucky,Barren County,,,,,,,,0,0.0,-1.0,11.6,30132,243,180,922,936,652,801,63,94,36,53,22823,21353,44176,21194,19703,11317,5723,5594,10556,5285,5271,11585,5616,5969,10718,4729,5989,0.005500724,0.004074611,0.020871061,0.021187975,0.014759145,0.018132017,0.001426114,0.002127852,0.0008149219999999999,0.001199746,0.47976276700000003,0.44601140899999997,0.516637993,0.48336200700000004,0.256179826,0.23895327800000002,0.262246469,0.242620427
998,998,7282,202021011,2020,21,11,Kentucky,Bath County,,,,,,,,0,0.0,-1.0,5.9,32742,39,12,87,89,103,109,14,17,6,8,6272,6111,12383,6014,5907,3394,1764,1630,2783,1320,1463,3317,1684,1633,2889,1343,1546,0.003149479,0.00096907,0.007025761,0.007187273,0.008317855,0.00880239,0.001130582,0.00137285,0.000484535,0.000646047,0.485665832,0.477024954,0.506500848,0.49349915200000005,0.27408544,0.22474360000000002,0.267867237,0.23330372300000002
999,999,7283,202021013,2020,21,13,Kentucky,Bell County,,,,,,,,0,0.0,-1.0,3.6,0,52,48,265,397,150,174,36,33,6,8,13545,13024,26569,12946,12300,6194,3190,3004,6334,3268,3066,7088,3457,3631,6953,3109,3844,0.001957168,0.0018066170000000002,0.00997403,0.014942226000000001,0.005645676999999999,0.006548986,0.0013549629999999998,0.0012420489999999998,0.000225827,0.000301103,0.48725958799999997,0.462945538,0.50980466,0.49019534,0.23312883399999998,0.238398133,0.26677707100000003,0.26169596100000003
1000,1000,7284,202021015,2020,21,15,Kentucky,Boone County,,,,,,,,0,0.0,-1.0,6.3,31962,1764,1690,2161,2551,2820,2882,134,146,119,124,66369,65164,131533,60911,59254,37254,19039,18215,32821,16483,16338,36001,17892,18109,25457,11750,13707,0.013411083,0.012848486999999999,0.016429337,0.019394373,0.021439487000000004,0.021910851000000002,0.001018756,0.0011099880000000001,0.0009047160000000001,0.0009427289999999999,0.463085309,0.45048771,0.5045805999999999,0.49541940000000007,0.28322930399999996,0.249526735,0.273703177,0.193540784
1001,1001,7285,202021017,2020,21,17,Kentucky,Bourbon County,,,,,,,,0,0.0,-1.0,11.4,0,53,47,622,613,583,844,38,43,1,3,10346,9838,20184,9428,8932,5044,2602,2442,4545,2292,2253,5442,2617,2825,5153,2327,2826,0.002625842,0.002328577,0.030816488,0.030370591000000002,0.028884265,0.041815299,0.001882679,0.0021304,4.95e-05,0.00014863299999999998,0.467102656,0.44252873600000003,0.512584225,0.487415775,0.249900912,0.225178359,0.26961950100000004,0.25530122899999996
1002,1002,7286,202021019,2020,21,19,Kentucky,Boyd County,,,,,,,,0,0.0,-1.0,4.1,0,139,122,348,1038,350,542,68,87,6,9,23730,23510,47240,22850,21885,10914,5609,5305,11113,5840,5273,12520,6398,6122,12693,5663,7030,0.002942422,0.002582557,0.007366638000000001,0.021972903999999998,0.007408975,0.011473328,0.0014394579999999998,0.00184166,0.000127011,0.00019051700000000002,0.483700254,0.46327265,0.502328535,0.497671465,0.231033023,0.235245555,0.265029636,0.268691787
1003,1003,7287,202021021,2020,21,21,Kentucky,Boyle County,,,,,,,,0,0.0,-1.0,7.0,0,181,139,1004,1394,497,555,39,49,5,3,15107,14993,30100,13541,13052,7132,3641,3491,7763,4231,3532,7536,3781,3755,7669,3340,4329,0.006013289000000001,0.00461794,0.033355482,0.046312292000000005,0.016511628,0.018438538,0.0012956810000000001,0.001627907,0.000166113,9.97e-05,0.44986711,0.433621262,0.501893688,0.49810631200000005,0.236943522,0.257906977,0.25036544899999996,0.254784053
1004,1004,7288,202021023,2020,21,23,Kentucky,Bracken County,,,,,,,,0,0.0,-1.0,4.9,0,7,2,28,34,64,90,13,13,0,2,4110,4129,8239,3994,4023,2093,1089,1004,1901,957,944,2277,1138,1139,1968,945,1023,0.000849618,0.000242748,0.0033984709999999997,0.004126714,0.007767933,0.010923656,0.001577861,0.001577861,0.0,0.000242748,0.484767569,0.488287414,0.49884694700000004,0.501153053,0.254035684,0.230731885,0.276368491,0.23886394
1005,1005,7289,202021025,2020,21,25,Kentucky,Breathitt County,,,,,,,,0,0.0,-1.0,4.9,32579,32,44,24,52,74,74,12,11,8,7,6360,6366,12726,6199,6189,2832,1504,1328,3063,1570,1493,3672,1852,1820,3159,1440,1719,0.0025145370000000003,0.0034574890000000002,0.001885903,0.004086123,0.005814867,0.005814867,0.000942951,0.000864372,0.000628634,0.000550055,0.48711299700000005,0.48632720399999996,0.499764262,0.500235738,0.22253653899999998,0.240688355,0.28854314,0.24823196600000003
1006,1006,7290,202021027,2020,21,27,Kentucky,Breckinridge County,,,,,,,,0,0.0,-1.0,4.9,0,42,32,198,232,144,204,52,53,1,1,10139,10249,20388,9672,9788,5105,2670,2435,4387,2250,2137,5450,2723,2727,5446,2606,2840,0.002060035,0.001569551,0.009711595,0.011379243,0.007062978,0.010005886,0.00255052,0.002599568,4.9e-05,4.9e-05,0.474396704,0.480086325,0.497302335,0.502697665,0.250392388,0.215175593,0.267314106,0.267117912
1007,1007,7291,202021029,2020,21,29,Kentucky,Bullitt County,,,,,,,,0,0.0,-1.0,6.3,35350,276,222,449,601,819,882,139,172,23,30,40767,40302,81069,39196,38659,19522,10106,9416,20511,10301,10210,23084,11452,11632,17952,8443,9509,0.003404507,0.002738408,0.005538492,0.0074134380000000005,0.010102505,0.010879621,0.0017145889999999999,0.0021216489999999998,0.000283709,0.000370055,0.48348937299999994,0.476865386,0.502867927,0.49713207299999995,0.240807214,0.25300669800000003,0.284745094,0.221440995
1008,1008,7292,202021031,2020,21,31,Kentucky,Butler County,,,,,,,,0,0.0,-1.0,6.8,99357,22,23,32,46,215,226,23,30,0,0,6359,6413,12772,6194,6241,3113,1624,1489,2962,1503,1459,3371,1718,1653,3326,1568,1758,0.001722518,0.001800814,0.002505481,0.0036016290000000003,0.016833699,0.017694958,0.001800814,0.002348888,0.0,0.0,0.48496711600000003,0.48864704,0.497886001,0.502113999,0.24373629800000002,0.23191356100000002,0.263936737,0.26041340399999996
1009,1009,7293,202021033,2020,21,33,Kentucky,Caldwell County,,,,,,,,0,0.0,-1.0,4.5,57370,26,28,362,337,86,118,18,22,2,4,6585,6130,12715,6062,5653,3117,1574,1543,2791,1352,1439,3261,1624,1637,3546,1580,1966,0.0020448289999999997,0.002202123,0.028470311,0.026504128999999998,0.006763665,0.009280378,0.001415651,0.00173024,0.000157295,0.000314589,0.47675973299999996,0.444593,0.517892253,0.48210774700000003,0.24514353100000003,0.21950452199999998,0.25646873800000003,0.27888320899999997
1010,1010,7294,202021035,2020,21,35,Kentucky,Calloway County,,,,,,,,0,0.0,-1.0,8.7,39638,397,328,706,918,542,514,54,69,8,13,20074,19061,39135,18579,17371,9170,4458,4712,12439,6264,6175,8569,4251,4318,8957,4088,4869,0.010144371999999999,0.008381244,0.018040118,0.023457263,0.013849495,0.013134023,0.001379839,0.0017631279999999999,0.00020442099999999999,0.00033218300000000006,0.47474128,0.44387377,0.512942379,0.487057621,0.234317107,0.317848473,0.21896001,0.22887440899999997
1011,1011,7295,202021037,2020,21,37,Kentucky,Campbell County,,,,,,,,0,0.0,-1.0,5.4,0,586,446,1364,1393,910,1098,95,94,24,19,47456,45696,93152,44583,42983,22169,11153,11016,26398,13371,13027,23672,11711,11961,20913,9461,11452,0.006290794000000001,0.004787874,0.014642734,0.014954054,0.00976898,0.011787187,0.001019839,0.0010091030000000001,0.000257643,0.00020396799999999998,0.478604861,0.461428633,0.509446925,0.490553075,0.237987375,0.283386293,0.254122295,0.22450403600000002
1012,1012,7296,202021039,2020,21,39,Kentucky,Carlisle County,,,,,,,,0,0.0,-1.0,4.5,0,6,7,32,40,69,58,15,16,0,0,2418,2353,4771,2320,2236,1178,613,565,1019,511,508,1228,632,596,1346,597,749,0.001257598,0.0014671979999999999,0.0067071890000000006,0.008383986999999999,0.014462377,0.012156781,0.003143995,0.003353595,0.0,0.0,0.486271222,0.46866485,0.506811989,0.49318801100000004,0.246908405,0.21358205800000002,0.257388388,0.28212114899999996
1013,1013,7297,202021041,2020,21,41,Kentucky,Carroll County,,,,,,,,0,0.0,-1.0,13.2,67534,33,39,91,128,344,373,31,16,5,3,5325,5412,10737,5037,5090,3045,1540,1505,2620,1377,1243,2745,1403,1342,2327,1092,1235,0.003073484,0.0036323,0.008475366,0.011921393,0.032038745,0.034739685,0.002887212,0.001490174,0.00046567900000000004,0.000279408,0.469125454,0.474061656,0.495948589,0.5040514110000001,0.283598771,0.24401601899999997,0.255658005,0.216727205
1014,1014,7298,202021043,2020,21,43,Kentucky,Carter County,,,,,,,,0,0.0,-1.0,4.7,0,48,28,70,104,160,192,34,35,4,4,13714,13290,27004,13420,12974,6747,3504,3243,6273,3150,3123,7091,3451,3640,6893,3185,3708,0.001777514,0.001036883,0.002592209,0.003851281,0.0059250480000000005,0.007110058000000001,0.001259073,0.001296104,0.000148126,0.000148126,0.49696341299999996,0.480447341,0.507850689,0.49214931100000003,0.24985187399999997,0.232298919,0.26259072699999997,0.25525848
