,YEAR_FIPS,STATE_FIPS,COUNTY_FIPS,HOUSE_WINNING_BINARY,SENATE_WINNING_BINARY,UNEMPLOYMENT_RATE,AVG_WAGE_SALARY,AA_FEMALE,AA_MALE,BA_FEMALE,BA_MALE,H_FEMALE,H_MALE,IA_FEMALE,IA_MALE,NA_FEMALE,NA_MALE,TOT_FEMALE,TOT_MALE,TOT_POP,WA_FEMALE,WA_MALE,TOT_POP_LESS19,TOT_MALE_LESS19,TOT_FEMALE_LESS19,TOT_POP_20to39,TOT_MALE_20to39,TOT_FEMALE_20to39,TOT_POP_40to59,TOT_MALE_40to59,TOT_FEMALE_40to59,TOT_POP_Above60,TOT_MALE_Above60,TOT_FEMALE_Above60,AA_FEMALE%,AA_MALE%,BA_FEMALE%,BA_MALE%,H_FEMALE%,H_MALE%,IA_FEMALE%,IA_MALE%,NA_FEMALE%,NA_MALE%,WA_FEMALE%,WA_MALE%,TOT_FEMALE%,TOT_MALE%,TOT_POP_LESS19%,TOT_POP_20to39%,TOT_POP_40to59%,TOT_POP_Above60%,COUNTY_TOTALVOTES
4953,201635019,35,19,0,0,6.4,62116,30,23,10,79,1599,1927,48,79,0,0,1952,2491,4443,1838,2260,1014,535,479,1209,775,434,1182,656,526,1038,525,513,0.006752194,0.005176682,0.002250731,0.017780779,0.359891965,0.43371595799999996,0.010803511000000002,0.017780779,0.0,0.0,0.413684447,0.508665316,0.43934278600000004,0.560657214,0.228224173,0.272113437,0.266036462,0.233625928,3373
4954,201635021,35,21,0,0,6.9,67804,0,0,1,3,132,162,5,9,0,0,332,361,693,322,346,113,58,55,101,53,48,176,93,83,303,157,146,0.0,0.0,0.001443001,0.004329004,0.19047619,0.233766234,0.007215007,0.012987013,0.0,0.0,0.464646465,0.499278499,0.479076479,0.5209235210000001,0.163059163,0.145743146,0.253968254,0.43722943700000005,5216
4955,201635023,35,23,0,0,5.4,79436,14,18,33,25,1303,1334,26,26,4,4,2260,2289,4549,2150,2191,1187,591,596,1004,536,468,1163,571,592,1195,591,604,0.0030775990000000003,0.003956914000000001,0.0072543419999999996,0.005495713,0.28643657899999997,0.293251264,0.005715542,0.005715542,0.000879314,0.000879314,0.47263134799999995,0.48164431700000004,0.496812486,0.503187514,0.26093647,0.220707848,0.255660585,0.262695098,3844
4956,201635025,35,25,0,0,9.1,47856,223,232,1349,1663,18880,20619,571,677,32,43,33991,36220,70211,31366,33012,23250,11989,11261,20121,10829,9292,16277,8474,7803,10563,4928,5635,0.00317614,0.003304326,0.019213513999999998,0.023685747000000004,0.26890373300000003,0.29367193199999997,0.008132629,0.009642364,0.000455769,0.00061244,0.446739115,0.470182735,0.484126419,0.515873581,0.331144692,0.286579026,0.23182977,0.150446511,16898
4957,201635027,35,27,0,0,5.9,0,65,45,97,85,3086,3110,403,368,14,18,9955,9650,19605,9221,9019,3993,2082,1911,3474,1746,1728,5228,2489,2739,6910,3333,3577,0.003315481,0.002295333,0.004947717,0.0043356290000000006,0.157408824,0.158633002,0.020555981,0.018770722,0.0007141039999999999,0.000918133,0.470339199,0.460035705,0.507778628,0.49222137200000005,0.20367253300000002,0.177199694,0.26666666699999997,0.35246110700000005,9300
4958,201635028,35,28,0,0,4.2,80193,574,598,73,75,1575,1424,110,115,8,7,8817,8990,17807,7834,7985,4541,2294,2247,3530,1866,1664,5422,2733,2689,4314,2097,2217,0.032234515,0.033582298999999996,0.004099511,0.0042118270000000005,0.088448363,0.079968552,0.006177345999999999,0.006458134,0.00044926199999999997,0.000393104,0.43993935,0.448419161,0.49514236,0.50485764,0.255012074,0.198236649,0.304486999,0.242264278,12424
4959,201635029,35,29,0,0,14.4,35612,102,96,190,195,8046,7981,269,265,26,20,12245,12203,24448,11468,11444,7065,3577,3488,5544,2860,2684,5437,2659,2778,6402,3107,3295,0.00417212,0.003926702,0.007771597,0.007976113,0.329106675,0.326447971,0.011002945,0.010839332,0.001063482,0.0008180630000000001,0.469077225,0.46809555,0.500858966,0.499141034,0.288980694,0.22676701600000002,0.22239038,0.261861911,8780
4960,201635031,35,31,0,0,9.3,34371,355,328,218,248,5043,5258,29567,27293,20,19,37558,35249,72807,6549,6545,23922,12099,11823,20142,10059,10083,17395,8259,9136,11348,4832,6516,0.004875905,0.0045050609999999994,0.002994218,0.003406266,0.06926531799999999,0.072218331,0.406101062,0.374867801,0.000274699,0.00026096400000000003,0.089950142,0.089895202,0.515856992,0.484143008,0.328567308,0.276649223,0.238919335,0.15586413400000002,6327
4961,201635033,35,33,0,0,8.6,30947,12,10,21,18,1787,1935,66,70,1,0,2256,2360,4616,2131,2229,985,534,451,867,431,436,1264,640,624,1500,755,745,0.002599653,0.002166378,0.004549393,0.00389948,0.387131716,0.41919410700000004,0.014298093999999999,0.015164645,0.00021663799999999998,0.0,0.46165511299999995,0.482885615,0.488734835,0.511265165,0.213388215,0.187824957,0.273830156,0.324956672,4462
4962,201635035,35,35,0,0,6.0,0,576,347,1175,1443,12050,12188,2604,2442,83,88,31748,33614,65362,26502,28300,17127,8835,8292,18809,10493,8316,15291,7512,7779,14135,6774,7361,0.00881246,0.005308895,0.017976806,0.022077048,0.18435788399999997,0.186469202,0.039839662000000005,0.037361158,0.001269851,0.0013463479999999998,0.40546494899999996,0.43297328700000004,0.48572565100000004,0.514274349,0.262032986,0.287766592,0.23394327,0.21625715199999998,22477
4963,201635037,35,37,0,0,6.7,34357,51,56,77,84,1943,1827,90,99,6,7,4351,4115,8466,4037,3778,1935,971,964,1650,829,821,2189,1043,1146,2692,1272,1420,0.006024096,0.006614694,0.009095204,0.009922041,0.22950626,0.21580439399999998,0.010630758,0.011693833999999998,0.000708717,0.000826837,0.476848571,0.446255611,0.513938105,0.486061895,0.228561304,0.194897236,0.258563666,0.317977794,4947
4964,201635039,35,39,0,0,7.4,33093,154,87,157,174,14315,14125,3771,3575,35,40,20191,19548,39739,15692,15342,10537,5248,5289,9297,4684,4613,10542,5241,5301,9363,4375,4988,0.003875286,0.002189285,0.003950779000000001,0.00437857,0.360225471,0.355444274,0.094894185,0.089962002,0.000880747,0.001006568,0.39487657,0.386069101,0.508090289,0.491909711,0.265155137,0.233951534,0.265280958,0.23561237100000001,13857
4965,201635041,35,41,0,0,5.6,0,157,146,207,273,3940,4015,202,210,20,22,9865,9791,19656,9058,8931,5837,2944,2893,6238,3201,3037,4189,2067,2122,3392,1579,1813,0.007987383,0.007427756999999999,0.010531136000000002,0.013888889,0.2004477,0.204263329,0.01027676,0.010683761000000002,0.001017501,0.0011192510000000001,0.46082621100000004,0.454365079,0.501882377,0.49811762299999995,0.296957672,0.317358567,0.213115588,0.17256817300000002,4810
4966,201635043,35,43,0,0,6.5,42566,1333,907,1637,1782,25974,25233,9793,9109,114,128,69857,67182,137039,55083,53341,37169,19098,18071,32878,16425,16453,37485,18168,19317,29507,13491,16016,0.009727158,0.0066185540000000005,0.011945505,0.013003598,0.189537285,0.184130065,0.071461409,0.066470129,0.00083188,0.000934041,0.401951269,0.38923956,0.509759995,0.490240005,0.27122935800000003,0.239917104,0.273535271,0.21531826699999998,44544
4967,201635045,35,45,0,0,8.7,0,402,307,434,571,12503,12915,26234,25325,42,56,65233,63861,129094,36459,35859,38983,19780,19203,34830,17574,17256,31844,15785,16059,23437,10722,12715,0.00311401,0.002378112,0.0033618909999999997,0.0044231340000000004,0.096851906,0.100043379,0.203216261,0.19617488,0.00032534400000000003,0.00043379199999999996,0.28242211100000003,0.277774335,0.505313957,0.49468604299999996,0.30197375600000004,0.269803399,0.246672967,0.181549878,20298
4968,201635047,35,47,0,0,7.6,0,179,178,252,325,11049,11030,443,404,23,26,14369,14136,28505,13179,12940,6771,3457,3314,6671,3427,3244,7675,3819,3856,7388,3433,3955,0.006279600000000001,0.0062445190000000005,0.008840554,0.011401508999999999,0.38761620799999996,0.386949658,0.015541133,0.014172951999999999,0.0008068760000000001,0.0009121210000000001,0.46233994,0.45395544600000004,0.504087002,0.495912998,0.237537274,0.234029118,0.269251009,0.2591826,10134
4969,201635049,35,49,0,0,5.2,44282,1217,961,701,963,38210,37878,3067,3018,137,133,75874,71945,147819,69216,65429,32046,16090,15956,33383,17075,16308,40905,19745,21160,41485,19035,22450,0.008233042,0.006501194,0.004742286,0.006514724,0.258491804,0.25624581399999996,0.020748348,0.020416861,0.0009268089999999999,0.0008997489999999999,0.468248331,0.442629161,0.513289902,0.486710098,0.216792158,0.225837003,0.276723561,0.280647278,59928
4970,201635051,35,51,0,0,8.3,0,30,28,30,50,1686,1665,148,143,5,1,5655,5612,11267,5287,5235,1905,974,931,1769,909,860,2695,1306,1389,4898,2423,2475,0.0026626429999999997,0.002485134,0.0026626429999999997,0.0044377390000000004,0.14964054300000001,0.14777669300000001,0.013135706,0.012691932,0.000443774,8.88e-05,0.469246472,0.464631224,0.501908228,0.49809177200000004,0.169077838,0.157007189,0.239194107,0.43472086600000004,7412
4971,201635053,35,53,0,0,7.2,34887,118,113,80,134,4220,4287,1224,1155,11,11,8489,8778,17267,6849,7158,4739,2457,2282,4285,2264,2021,4291,2080,2211,3952,1977,1975,0.006833845,0.006544275,0.004633115,0.007760468,0.244396826,0.24827706,0.070886662,0.066890601,0.0006370530000000001,0.0006370530000000001,0.396652574,0.41454798200000004,0.49163143600000003,0.508368564,0.27445416100000003,0.24816123199999998,0.24850871600000002,0.22887589,6703
4972,201635055,35,55,0,0,8.3,32817,206,123,127,146,9335,9383,1223,1232,25,30,16790,16181,32971,14791,14251,6934,3611,3323,6762,3477,3285,9085,4364,4721,10190,4729,5461,0.006247915,0.003730551,0.00385187,0.004428134,0.283127597,0.284583422,0.037093203,0.03736617,0.000758242,0.000909891,0.448606351,0.43222832200000005,0.509235389,0.490764611,0.21030602699999998,0.20508932100000002,0.275545176,0.30905947699999997,11671
4973,201635057,35,57,0,0,9.0,36101,50,35,131,208,3082,3512,274,362,23,19,7413,8256,15669,6759,7420,3808,1995,1813,3586,2084,1502,4225,2126,2099,4050,2051,1999,0.0031910140000000003,0.00223371,0.008360457,0.013274619,0.19669410899999998,0.224136831,0.017486757,0.023102942,0.001467866,0.001212585,0.43136128700000004,0.47354649299999996,0.473099751,0.526900249,0.243027634,0.228859532,0.269640692,0.258472142,5570
4974,201635059,35,59,0,0,4.0,0,10,18,3,83,685,1043,59,74,0,2,1819,2429,4248,1705,2208,863,466,397,1164,790,374,1149,677,472,1072,496,576,0.002354049,0.004237288,0.000706215,0.019538606,0.16125235400000001,0.245527307,0.013888889,0.017419962,0.0,0.00047081,0.40136534799999996,0.519774011,0.42820150700000004,0.571798493,0.20315442600000003,0.274011299,0.270480226,0.25235404899999997,2289
4975,201635061,35,61,0,0,7.1,0,370,247,494,737,22517,22815,2073,2139,59,65,37863,38052,75915,34041,34052,20580,10548,10032,18385,9459,8926,20396,10179,10217,16554,7866,8688,0.0048738720000000004,0.0032536390000000004,0.006507278000000001,0.009708226,0.296608048,0.30053349100000004,0.027306856,0.02817625,0.000777185,0.0008562210000000001,0.448409405,0.44855430399999996,0.49875518700000004,0.501244813,0.271092669,0.242178753,0.26866890600000004,0.21805967199999998,22781
4976,201636001,36,1,1,-1,4.1,111366,9334,8686,21843,19907,8663,8401,456,436,92,97,158411,148779,307190,122648,115767,71306,36112,35194,89226,44415,44811,80609,39362,41247,66049,28890,37159,0.030385104,0.02827566,0.07110583,0.064803542,0.028200787999999997,0.027347895,0.001484423,0.001419317,0.000299489,0.000315765,0.39925778799999995,0.376857971,0.515677594,0.48432240600000004,0.23212344199999999,0.290458674,0.26240763,0.21501025399999998,147002
4977,201636003,36,3,1,-1,6.3,0,278,263,254,361,343,373,71,70,12,5,23570,24076,47646,22656,23050,12625,6605,6020,11687,6032,5655,12055,6042,6013,11279,5397,5882,0.005834698,0.005519876,0.005330983,0.007576711999999999,0.007198925,0.007828569,0.0014901570000000002,0.0014691679999999999,0.000251857,0.000104941,0.47550686299999995,0.48377618299999997,0.494690005,0.505309995,0.264975024,0.245288167,0.253011795,0.23672501399999998,18413
4978,201636005,36,5,1,-1,7.1,49776,31036,29229,337165,289815,419246,373495,21647,20138,3165,2818,758095,673443,1431538,338791,308969,405007,206776,198231,434121,208198,225923,361086,165221,195865,231324,93248,138076,0.021680178999999997,0.0204179,0.23552640600000002,0.202450092,0.29286403899999996,0.260904705,0.015121498999999998,0.014067388,0.002210909,0.001968512,0.236662247,0.215830107,0.5295668020000001,0.470433198,0.282917394,0.303254961,0.252236406,0.16159124,397355
4979,201636007,36,7,1,-1,5.4,41490,3986,4020,5485,5588,3773,3861,260,213,58,60,100350,96901,197251,87978,84521,47107,24331,22776,51771,26368,25403,51358,25367,25991,47015,20835,26180,0.020207756,0.020380125,0.02780721,0.028329387,0.019127913,0.019574045,0.0013181179999999999,0.001079842,0.000294042,0.000304181,0.446020552,0.428494659,0.508742668,0.49125733200000005,0.238817547,0.262462548,0.260368769,0.23835113600000002,88730
4980,201636009,36,9,1,-1,6.0,38543,297,290,463,675,749,786,1429,1198,15,9,39658,39027,78685,36692,36099,20148,10333,9815,17894,9043,8851,21661,10756,10905,18982,8895,10087,0.0037745440000000003,0.003685582,0.005884222,0.008578509,0.009518968000000001,0.009989197,0.018161022,0.015225265,0.00019063400000000002,0.00011438,0.466315054,0.458778674,0.5040096589999999,0.495990341,0.25605896899999997,0.227413103,0.27528753899999997,0.24124038899999997,36736
4981,201636011,36,11,1,-1,5.1,42219,254,209,737,2667,784,1369,126,211,16,30,38426,40342,78768,36546,36488,17923,9202,8721,19103,10467,8636,23055,11939,11116,18687,8734,9953,0.00322466,0.0026533620000000003,0.009356592,0.033858927000000004,0.009953281,0.017380154,0.001599634,0.002678753,0.00020312799999999998,0.000380865,0.46397014,0.463233801,0.487837701,0.512162299,0.22754164100000002,0.24252234399999997,0.292695003,0.237241012,38303
4982,201636013,36,13,1,-1,5.8,0,454,362,1425,2067,4481,4784,469,453,24,38,66566,65184,131750,62910,60890,32072,16402,15670,31106,15919,15187,35594,17729,17865,32978,15134,17844,0.00344592,0.002747628,0.010815938999999998,0.015688805,0.034011385,0.036311195,0.003559772,0.00343833,0.000182163,0.000288425,0.47749525600000003,0.46216318799999995,0.505244782,0.494755218,0.24343074,0.23609867199999998,0.270163188,0.2503074,61898
4983,201636015,36,15,1,-1,5.7,44865,640,573,2057,3714,1057,1467,125,149,18,15,43872,43307,87179,39782,37588,21088,10708,10380,21290,11147,10143,24096,12072,12024,20705,9380,11325,0.007341217,0.0065726840000000005,0.023595132,0.042602003,0.01212448,0.016827447,0.0014338320000000001,0.0017091270000000002,0.000206472,0.00017206,0.456325491,0.43115888,0.503240459,0.496759541,0.24189311600000002,0.244210188,0.276396839,0.23749985699999998,42682
4984,201636017,36,17,1,-1,5.1,43576,134,140,182,257,502,528,88,103,4,4,24678,24648,49326,23984,23768,11611,5937,5674,10753,5546,5207,14282,7088,7194,12680,6077,6603,0.00271662,0.00283826,0.0036897379999999997,0.005210234,0.010177189,0.010704294,0.001784049,0.0020881479999999997,8.109999999999999e-05,8.109999999999999e-05,0.48623444,0.481855411,0.500304099,0.499695901,0.235393099,0.217998621,0.28954304,0.257065239,24738
4985,201636019,36,19,1,-1,5.4,0,669,470,667,2833,808,1434,144,194,18,10,39603,41857,81460,37510,37771,18215,9245,8970,22766,12370,10396,23220,12144,11076,17259,8098,9161,0.00821262,0.005769703,0.008188068,0.034777805,0.009918979,0.017603732,0.001767739,0.002381537,0.000220967,0.00012276,0.460471397,0.463675424,0.486164989,0.5138350110000001,0.223606678,0.279474589,0.28504787600000003,0.211870857,40432
4986,201636021,36,21,1,-1,3.7,0,573,522,1380,1774,1237,1473,85,93,10,22,30869,31069,61938,28152,28026,12776,6772,6004,12885,6598,6287,18455,9276,9179,17822,8423,9399,0.009251187,0.008427783000000001,0.022280345,0.028641545,0.019971584,0.023781846000000002,0.00137234,0.001501502,0.000161452,0.00035519400000000003,0.454519035,0.45248474299999997,0.49838548200000005,0.501614518,0.20627078699999998,0.208030611,0.29795925,0.287739352,27183
4987,201636023,36,23,1,-1,5.7,37883,304,191,374,488,639,628,84,76,7,5,24984,23759,48743,23776,22581,12549,6253,6296,13841,6753,7088,12277,6123,6154,10076,4630,5446,0.006236793000000001,0.0039185109999999995,0.007672897,0.010011694,0.013109575,0.012883901000000001,0.001723324,0.001559198,0.00014361,0.000102579,0.487782861,0.46326652,0.512565907,0.48743409299999996,0.257452352,0.283958722,0.251872064,0.206716862,22492
4988,201636025,36,25,1,-1,5.5,0,247,160,331,532,863,829,79,77,9,10,23098,23463,46561,22139,22399,10298,5325,4973,9634,4949,4685,12828,6475,6353,13801,6714,7087,0.005304869,0.003436352,0.007108954000000001,0.011425871,0.018534825,0.0178046,0.0016966989999999999,0.001653745,0.000193295,0.000214772,0.47548377399999997,0.481067846,0.496080411,0.503919589,0.22117222600000003,0.206911364,0.27550954699999997,0.296406864,21981
4989,201636027,36,27,1,-1,4.2,50749,5727,5345,15290,17238,16205,17460,645,678,105,105,148389,146757,295146,123151,119961,69982,35662,34320,71632,37091,34541,88980,44575,44405,64552,29429,35123,0.019403956,0.018109681000000002,0.051804869,0.058404992999999995,0.05490503,0.059157163,0.002185359,0.002297168,0.000355756,0.000355756,0.417254511,0.406446301,0.502764733,0.49723526700000004,0.237109769,0.24270022300000002,0.301477913,0.218712095,148513
4990,201636029,36,29,1,-1,4.9,142149,14760,14353,68598,59383,23842,22919,3450,3142,219,180,475980,445814,921794,380276,360576,216542,110214,106328,240497,120801,119696,253446,122756,130690,211309,92043,119266,0.016012254,0.015570724,0.07441792900000001,0.064421118,0.025864781,0.024863472999999997,0.003742702,0.0034085709999999996,0.00023758,0.00019527099999999998,0.412539027,0.391167658,0.5163626579999999,0.483637342,0.234913657,0.26090102600000004,0.274948633,0.229236684,447825
4991,201636031,36,31,1,-1,5.3,0,164,116,87,1072,238,890,56,151,2,11,18415,19896,38311,17900,18269,7442,3881,3561,8763,5062,3701,11184,5776,5408,10922,5177,5745,0.004280755,0.003027851,0.002270888,0.02798152,0.006212315,0.023230926000000002,0.001461721,0.003941427,5.22e-05,0.00028712400000000004,0.46722873299999995,0.47686043200000006,0.48067134799999994,0.519328652,0.194252304,0.228733262,0.291926601,0.285087834,17859
4992,201636033,36,33,1,-1,5.7,0,113,119,106,3137,354,1347,1958,1896,8,6,23043,28059,51102,20535,22555,11539,6087,5452,14058,8747,5311,14627,8014,6613,10878,5211,5667,0.002211264,0.002328676,0.0020742829999999997,0.06138703,0.006927322,0.026359047000000004,0.038315526,0.037102266,0.00015655,0.00011741200000000001,0.40184337200000003,0.44137215799999996,0.450921686,0.549078314,0.225803295,0.275096865,0.28623145899999997,0.21286838100000002,20052
4993,201636035,36,35,1,-1,5.7,0,201,149,351,677,700,762,57,79,9,8,27232,26713,53945,26212,25422,12428,6371,6057,12481,6377,6104,15747,7868,7879,13289,6097,7192,0.0037260170000000003,0.002762072,0.006506626999999999,0.012549818999999999,0.012976179,0.014125498,0.001056632,0.001464455,0.000166837,0.00014829899999999998,0.48590230799999995,0.471257763,0.504810455,0.495189545,0.230382797,0.23136527899999998,0.291908425,0.246343498,25914
4994,201636037,36,37,1,-1,4.6,0,209,180,678,1023,749,977,366,336,3,3,29542,29198,58740,27778,27113,13733,6936,6797,13738,7214,6524,17409,8694,8715,13860,6354,7506,0.003558052,0.003064351,0.01154239,0.01741573,0.012751107,0.016632618000000002,0.006230848000000001,0.005720123000000001,5.11e-05,5.11e-05,0.47289751399999996,0.461576439,0.502928158,0.49707184200000004,0.233792986,0.233878107,0.296373851,0.23595505600000002,31130
4995,201636039,36,39,1,-1,5.0,0,234,250,602,2402,1037,1601,82,103,10,12,22923,25039,47962,21580,21835,9650,5169,4481,10975,6263,4712,14200,7326,6874,13137,6281,6856,0.004878862,0.00521246,0.012551603,0.050081314,0.021621283999999998,0.033380593,0.001709687,0.002147533,0.000208498,0.000250198,0.449939535,0.455256245,0.47794087,0.52205913,0.20120095100000002,0.228826988,0.29606772,0.273904341,19108
4996,201636041,36,41,1,-1,6.5,0,16,9,15,26,30,34,6,7,2,2,2308,2392,4700,2242,2316,778,415,363,720,363,357,1413,713,700,1789,901,888,0.003404255,0.0019148939999999999,0.003191489,0.005531915,0.006382979,0.007234043000000001,0.001276596,0.0014893620000000002,0.00042553199999999995,0.00042553199999999995,0.477021277,0.49276595700000003,0.49106383,0.50893617,0.165531915,0.15319148900000001,0.300638298,0.380638298,4507
4997,201636043,36,43,1,-1,5.5,36859,216,119,317,411,588,651,96,98,9,9,32114,31270,63384,31079,30230,15149,7744,7405,14187,7139,7048,17790,8842,8948,16258,7545,8713,0.0034078000000000003,0.001877445,0.005001262,0.006484286,0.009276789,0.010270731,0.001514578,0.0015461320000000002,0.00014199200000000002,0.00014199200000000002,0.49032879,0.476934242,0.506657832,0.49334216799999997,0.239003534,0.223826202,0.280670201,0.256500063,30828
