year,state,state_po,county,FIPS,republican_candidate,democrat_candidate,republican_votes,democrat_votes,county_totalvotes,winning candidate,winning party
2008,West Virginia,WV,Monongalia,54061,John McCain,Barack Obama,15775,17060,33379,Barack Obama,democrat
2008,West Virginia,WV,Monroe,54063,John McCain,Barack Obama,3397,2014,5575,John McCain,republican
2008,West Virginia,WV,Morgan,54065,John McCain,Barack Obama,4428,2721,7276,John McCain,republican
2008,West Virginia,WV,Nicholas,54067,John McCain,Barack Obama,4804,4357,9361,John McCain,republican
2008,West Virginia,WV,Ohio,54069,John McCain,Barack Obama,10694,8593,19540,John McCain,republican
2008,West Virginia,WV,Pendleton,54071,John McCain,Barack Obama,2035,1310,3395,John McCain,republican
2008,West Virginia,WV,Pleasants,54073,John McCain,Barack Obama,1772,1142,2975,John McCain,republican
2008,West Virginia,WV,Pocahontas,54075,John McCain,Barack Obama,2011,1548,3642,John McCain,republican
2008,West Virginia,WV,Preston,54077,John McCain,Barack Obama,7325,4205,11796,John McCain,republican
2008,West Virginia,WV,Putnam,54079,John McCain,Barack Obama,15162,9334,24780,John McCain,republican
2008,West Virginia,WV,Raleigh,54081,John McCain,Barack Obama,17548,10237,28259,John McCain,republican
2008,West Virginia,WV,Randolph,54083,John McCain,Barack Obama,6060,4539,10833,John McCain,republican
2008,West Virginia,WV,Ritchie,54085,John McCain,Barack Obama,2781,998,3846,John McCain,republican
2008,West Virginia,WV,Roane,54087,John McCain,Barack Obama,2943,2511,5563,John McCain,republican
2008,West Virginia,WV,Summers,54089,John McCain,Barack Obama,2891,2290,5316,John McCain,republican
2008,West Virginia,WV,Taylor,54091,John McCain,Barack Obama,3605,2462,6203,John McCain,republican
2008,West Virginia,WV,Tucker,54093,John McCain,Barack Obama,2123,1288,3507,John McCain,republican
2008,West Virginia,WV,Tyler,54095,John McCain,Barack Obama,2415,1241,3741,John McCain,republican
2008,West Virginia,WV,Upshur,54097,John McCain,Barack Obama,5911,2925,8971,John McCain,republican
2008,West Virginia,WV,Wayne,54099,John McCain,Barack Obama,8947,6137,15430,John McCain,republican
2008,West Virginia,WV,Webster,54101,John McCain,Barack Obama,1386,1552,3057,Barack Obama,democrat
2008,West Virginia,WV,Wetzel,54103,John McCain,Barack Obama,3342,2942,6454,John McCain,republican
2008,West Virginia,WV,Wirt,54105,John McCain,Barack Obama,1496,782,2326,John McCain,republican
2008,West Virginia,WV,Wood,54107,John McCain,Barack Obama,22896,12573,36002,John McCain,republican
2008,West Virginia,WV,Wyoming,54109,John McCain,Barack Obama,4621,2735,7530,John McCain,republican
2008,Wisconsin,WI,Adams,55001,John McCain,Barack Obama,3974,5806,9986,Barack Obama,democrat
2008,Wisconsin,WI,Ashland,55003,John McCain,Barack Obama,2634,5818,8574,Barack Obama,democrat
2008,Wisconsin,WI,Barron,55005,John McCain,Barack Obama,10457,12078,22886,Barack Obama,democrat
2008,Wisconsin,WI,Bayfield,55007,John McCain,Barack Obama,3365,5972,9468,Barack Obama,democrat
2008,Wisconsin,WI,Brown,55009,John McCain,Barack Obama,55854,67269,124754,Barack Obama,democrat
2008,Wisconsin,WI,Buffalo,55011,John McCain,Barack Obama,2923,3949,7000,Barack Obama,democrat
2008,Wisconsin,WI,Burnett,55013,John McCain,Barack Obama,4200,4337,8688,Barack Obama,democrat
2008,Wisconsin,WI,Calumet,55015,John McCain,Barack Obama,12722,13295,26474,Barack Obama,democrat
2008,Wisconsin,WI,Chippewa,55017,John McCain,Barack Obama,13492,16239,30231,Barack Obama,democrat
2008,Wisconsin,WI,Clark,55019,John McCain,Barack Obama,6383,7454,14187,Barack Obama,democrat
2008,Wisconsin,WI,Columbia,55021,John McCain,Barack Obama,12193,16661,29272,Barack Obama,democrat
2008,Wisconsin,WI,Crawford,55023,John McCain,Barack Obama,2830,4987,7981,Barack Obama,democrat
2008,Wisconsin,WI,Dane,55025,John McCain,Barack Obama,73065,205984,282939,Barack Obama,democrat
2008,Wisconsin,WI,Dodge,55027,John McCain,Barack Obama,23015,19183,42823,John McCain,republican
2008,Wisconsin,WI,Door,55029,John McCain,Barack Obama,7112,10142,17481,Barack Obama,democrat
2008,Wisconsin,WI,Douglas,55031,John McCain,Barack Obama,7835,15830,24066,Barack Obama,democrat
2008,Wisconsin,WI,Dunn,55033,John McCain,Barack Obama,9566,13002,22989,Barack Obama,democrat
2008,Wisconsin,WI,Eau Claire,55035,John McCain,Barack Obama,20959,33146,55010,Barack Obama,democrat
2008,Wisconsin,WI,Florence,55037,John McCain,Barack Obama,1512,1134,2685,John McCain,republican
2008,Wisconsin,WI,Fond du Lac,55039,John McCain,Barack Obama,28164,23463,52323,John McCain,republican
2008,Wisconsin,WI,Forest,55041,John McCain,Barack Obama,1963,2673,4683,Barack Obama,democrat
2008,Wisconsin,WI,Grant,55043,John McCain,Barack Obama,9068,14875,24320,Barack Obama,democrat
2008,Wisconsin,WI,Green,55045,John McCain,Barack Obama,6730,11502,18534,Barack Obama,democrat
2008,Wisconsin,WI,Green Lake,55047,John McCain,Barack Obama,5393,4000,9536,John McCain,republican
2008,Wisconsin,WI,Iowa,55049,John McCain,Barack Obama,3829,7987,11969,Barack Obama,democrat
2008,Wisconsin,WI,Iron,55051,John McCain,Barack Obama,1464,1914,3432,Barack Obama,democrat
2008,Wisconsin,WI,Jackson,55053,John McCain,Barack Obama,3552,5572,9251,Barack Obama,democrat
2008,Wisconsin,WI,Jefferson,55055,John McCain,Barack Obama,21096,21448,43166,Barack Obama,democrat
2008,Wisconsin,WI,Juneau,55057,John McCain,Barack Obama,5148,6186,11530,Barack Obama,democrat
2008,Wisconsin,WI,Kenosha,55059,John McCain,Barack Obama,31609,45836,78789,Barack Obama,democrat
2008,Wisconsin,WI,Kewaunee,55061,John McCain,Barack Obama,4711,5902,10787,Barack Obama,democrat
2008,Wisconsin,WI,La Crosse,55063,John McCain,Barack Obama,23701,38524,63218,Barack Obama,democrat
2008,Wisconsin,WI,Lafayette,55065,John McCain,Barack Obama,2984,4732,7831,Barack Obama,democrat
2008,Wisconsin,WI,Langlade,55067,John McCain,Barack Obama,5081,5182,10402,Barack Obama,democrat
2008,Wisconsin,WI,Lincoln,55069,John McCain,Barack Obama,6519,8424,15268,Barack Obama,democrat
2008,Wisconsin,WI,Manitowoc,55071,John McCain,Barack Obama,19234,22428,42414,Barack Obama,democrat
2008,Wisconsin,WI,Marathon,55073,John McCain,Barack Obama,30345,36367,67940,Barack Obama,democrat
2008,Wisconsin,WI,Marinette,55075,John McCain,Barack Obama,9726,11195,21255,Barack Obama,democrat
2008,Wisconsin,WI,Marquette,55077,John McCain,Barack Obama,3654,4068,7846,Barack Obama,democrat
2008,Wisconsin,WI,Menominee,55078,John McCain,Barack Obama,185,1257,1448,Barack Obama,democrat
2008,Wisconsin,WI,Milwaukee,55079,John McCain,Barack Obama,149445,319819,475192,Barack Obama,democrat
2008,Wisconsin,WI,Monroe,55081,John McCain,Barack Obama,8666,10198,19152,Barack Obama,democrat
2008,Wisconsin,WI,Oconto,55083,John McCain,Barack Obama,8755,9927,18968,Barack Obama,democrat
2008,Wisconsin,WI,Oneida,55085,John McCain,Barack Obama,9630,11907,21927,Barack Obama,democrat
2008,Wisconsin,WI,Outagamie,55087,John McCain,Barack Obama,39677,50294,91563,Barack Obama,democrat
2008,Wisconsin,WI,Ozaukee,55089,John McCain,Barack Obama,32172,20579,53365,John McCain,republican
2008,Wisconsin,WI,Pepin,55091,John McCain,Barack Obama,1616,2102,3771,Barack Obama,democrat
2008,Wisconsin,WI,Pierce,55093,John McCain,Barack Obama,9812,11803,22107,Barack Obama,democrat
2008,Wisconsin,WI,Polk,55095,John McCain,Barack Obama,11282,10876,22643,John McCain,republican
2008,Wisconsin,WI,Portage,55097,John McCain,Barack Obama,13810,24817,39422,Barack Obama,democrat
2008,Wisconsin,WI,Price,55099,John McCain,Barack Obama,3461,4559,8194,Barack Obama,democrat
2008,Wisconsin,WI,Racine,55101,John McCain,Barack Obama,45954,53408,100642,Barack Obama,democrat
2008,Wisconsin,WI,Richland,55103,John McCain,Barack Obama,3298,5041,8450,Barack Obama,democrat
2008,Wisconsin,WI,Rock,55105,John McCain,Barack Obama,27364,50529,79169,Barack Obama,democrat
2008,Wisconsin,WI,Rusk,55107,John McCain,Barack Obama,3253,3855,7272,Barack Obama,democrat
2008,Wisconsin,WI,St. Croix,55109,John McCain,Barack Obama,22837,21177,44821,John McCain,republican
2008,Wisconsin,WI,Sauk,55111,John McCain,Barack Obama,11562,18617,30626,Barack Obama,democrat
2008,Wisconsin,WI,Sawyer,55113,John McCain,Barack Obama,4199,4765,9085,Barack Obama,democrat
2008,Wisconsin,WI,Shawano,55115,John McCain,Barack Obama,9538,10259,20089,Barack Obama,democrat
2008,Wisconsin,WI,Sheboygan,55117,John McCain,Barack Obama,30801,30395,62107,John McCain,republican
2008,Wisconsin,WI,Taylor,55119,John McCain,Barack Obama,4586,4563,9346,John McCain,republican
2008,Wisconsin,WI,Trempealeau,55121,John McCain,Barack Obama,4808,8321,13314,Barack Obama,democrat
2008,Wisconsin,WI,Vernon,55123,John McCain,Barack Obama,5367,8463,14075,Barack Obama,democrat
2008,Wisconsin,WI,Vilas,55125,John McCain,Barack Obama,7055,6491,13750,John McCain,republican
2008,Wisconsin,WI,Walworth,55127,John McCain,Barack Obama,25485,24177,50422,John McCain,republican
2008,Wisconsin,WI,Washburn,55129,John McCain,Barack Obama,4303,4693,9112,Barack Obama,democrat
2008,Wisconsin,WI,Washington,55131,John McCain,Barack Obama,47729,25719,74411,John McCain,republican
2008,Wisconsin,WI,Waukesha,55133,John McCain,Barack Obama,145152,85339,232897,John McCain,republican
2008,Wisconsin,WI,Waupaca,55135,John McCain,Barack Obama,12232,12952,25511,Barack Obama,democrat
2008,Wisconsin,WI,Waushara,55137,John McCain,Barack Obama,5770,5868,11849,Barack Obama,democrat
2008,Wisconsin,WI,Winnebago,55139,John McCain,Barack Obama,37946,48167,87677,Barack Obama,democrat
2008,Wisconsin,WI,Wood,55141,John McCain,Barack Obama,16581,21710,39052,Barack Obama,democrat
2008,Wyoming,WY,Albany,56001,John McCain,Barack Obama,7936,8644,17201,Barack Obama,democrat
2008,Wyoming,WY,Big Horn,56003,John McCain,Barack Obama,4045,1108,5341,John McCain,republican
2008,Wyoming,WY,Campbell,56005,John McCain,Barack Obama,13011,2990,16385,John McCain,republican
2008,Wyoming,WY,Carbon,56007,John McCain,Barack Obama,4331,2336,6900,John McCain,republican
2008,Wyoming,WY,Converse,56009,John McCain,Barack Obama,4922,1380,6501,John McCain,republican
2008,Wyoming,WY,Crook,56011,John McCain,Barack Obama,2967,612,3706,John McCain,republican
2008,Wyoming,WY,Fremont,56013,John McCain,Barack Obama,11083,6016,17715,John McCain,republican
2008,Wyoming,WY,Goshen,56015,John McCain,Barack Obama,3942,1832,5965,John McCain,republican
2008,Wyoming,WY,Hot Springs,56017,John McCain,Barack Obama,1834,619,2564,John McCain,republican
2008,Wyoming,WY,Johnson,56019,John McCain,Barack Obama,3334,908,4375,John McCain,republican
2008,Wyoming,WY,Laramie,56021,John McCain,Barack Obama,24549,16072,41806,John McCain,republican
2008,Wyoming,WY,Lincoln,56023,John McCain,Barack Obama,6485,1823,8615,John McCain,republican
2008,Wyoming,WY,Natrona,56025,John McCain,Barack Obama,21906,10475,33473,John McCain,republican
2008,Wyoming,WY,Niobrara,56027,John McCain,Barack Obama,1017,244,1304,John McCain,republican
2008,Wyoming,WY,Park,56029,John McCain,Barack Obama,10839,3757,15049,John McCain,republican
2008,Wyoming,WY,Platte,56031,John McCain,Barack Obama,3002,1407,4597,John McCain,republican
2008,Wyoming,WY,Sheridan,56033,John McCain,Barack Obama,10177,4458,15039,John McCain,republican
2008,Wyoming,WY,Sublette,56035,John McCain,Barack Obama,3316,936,4375,John McCain,republican
2008,Wyoming,WY,Sweetwater,56037,John McCain,Barack Obama,10360,5762,16833,John McCain,republican
2008,Wyoming,WY,Teton,56039,John McCain,Barack Obama,4565,7472,12359,Barack Obama,democrat
2008,Wyoming,WY,Uinta,56041,John McCain,Barack Obama,5763,2317,8418,John McCain,republican
2008,Wyoming,WY,Washakie,56043,John McCain,Barack Obama,2956,1042,4100,John McCain,republican
2008,Wyoming,WY,Weston,56045,John McCain,Barack Obama,2618,658,3414,John McCain,republican
2008,Connecticut,NA,Statewide writein,NA,John McCain,Barack Obama,0,0,0,Barack Obama,democrat
2008,Maine,NA,Maine UOCAVA,NA,John McCain,Barack Obama,0,0,0,Barack Obama,democrat
2008,Rhode Island,NA,Federal Precinct,NA,John McCain,Barack Obama,0,0,0,Barack Obama,democrat
2012,Alaska,AK,District 1,2001,Mitt Romney,Barack Obama,5899,1518,7722,Mitt Romney,republican
2012,Alaska,AK,District 2,2002,Mitt Romney,Barack Obama,5509,3096,9058,Mitt Romney,republican
2012,Alaska,AK,District 3,2003,Mitt Romney,Barack Obama,3769,2034,6069,Mitt Romney,republican
2012,Alaska,AK,District 4,2004,Mitt Romney,Barack Obama,3586,2864,6787,Mitt Romney,republican
2012,Alaska,AK,District 5,2005,Mitt Romney,Barack Obama,4027,3644,8143,Mitt Romney,republican
2012,Alaska,AK,District 6,2006,Mitt Romney,Barack Obama,5254,2145,7793,Mitt Romney,republican
2012,Alaska,AK,District 7,2007,Mitt Romney,Barack Obama,5247,1962,7575,Mitt Romney,republican
2012,Alaska,AK,District 8,2008,Mitt Romney,Barack Obama,5826,2083,8242,Mitt Romney,republican
2012,Alaska,AK,District 9,2009,Mitt Romney,Barack Obama,5432,1667,7408,Mitt Romney,republican
2012,Alaska,AK,District 10,2010,Mitt Romney,Barack Obama,4928,1344,6570,Mitt Romney,republican
2012,Alaska,AK,District 11,2011,Mitt Romney,Barack Obama,6057,2222,8631,Mitt Romney,republican
2012,Alaska,AK,District 12,2012,Mitt Romney,Barack Obama,4300,1901,6482,Mitt Romney,republican
2012,Alaska,AK,District 13,2013,Mitt Romney,Barack Obama,3078,2425,5707,Mitt Romney,republican
2012,Alaska,AK,District 14,2014,Mitt Romney,Barack Obama,3453,3340,7068,Mitt Romney,republican
2012,Alaska,AK,District 15,2015,Mitt Romney,Barack Obama,2875,3283,6451,Barack Obama,democrat
2012,Alaska,AK,District 16,2016,Mitt Romney,Barack Obama,2876,4013,7181,Barack Obama,democrat
2012,Alaska,AK,District 17,2017,Mitt Romney,Barack Obama,1542,2853,4589,Barack Obama,democrat
2012,Alaska,AK,District 18,2018,Mitt Romney,Barack Obama,2369,4247,6930,Barack Obama,democrat
2012,Alaska,AK,District 19,2019,Mitt Romney,Barack Obama,3855,4126,8286,Barack Obama,democrat
2012,Alaska,AK,District 20,2020,Mitt Romney,Barack Obama,4544,3081,7964,Mitt Romney,republican
2012,Alaska,AK,District 21,2021,Mitt Romney,Barack Obama,5262,3316,8866,Mitt Romney,republican
2012,Alaska,AK,District 22,2022,Mitt Romney,Barack Obama,3445,2859,6555,Mitt Romney,republican
2012,Alaska,AK,District 23,2023,Mitt Romney,Barack Obama,4926,3167,8370,Mitt Romney,republican
2012,Alaska,AK,District 24,2024,Mitt Romney,Barack Obama,3912,3128,7289,Mitt Romney,republican
2012,Alaska,AK,District 25,2025,Mitt Romney,Barack Obama,4569,3739,8661,Mitt Romney,republican
2012,Alaska,AK,District 26,2026,Mitt Romney,Barack Obama,6968,3169,10491,Mitt Romney,republican
2012,Alaska,AK,District 27,2027,Mitt Romney,Barack Obama,6015,4463,10823,Mitt Romney,republican
2012,Alaska,AK,District 28,2028,Mitt Romney,Barack Obama,5882,2188,8449,Mitt Romney,republican
2012,Alaska,AK,District 29,2029,Mitt Romney,Barack Obama,5774,1933,8011,Mitt Romney,republican
2012,Alaska,AK,District 30,2030,Mitt Romney,Barack Obama,5492,3578,9505,Mitt Romney,republican
2012,Alaska,AK,District 31,2031,Mitt Romney,Barack Obama,4219,4679,9335,Barack Obama,democrat
2012,Alaska,AK,District 32,2032,Mitt Romney,Barack Obama,3095,5930,9528,Barack Obama,democrat
2012,Alaska,AK,District 33,2033,Mitt Romney,Barack Obama,4289,2716,7471,Mitt Romney,republican
2012,Alaska,AK,District 34,2034,Mitt Romney,Barack Obama,3523,4662,8637,Barack Obama,democrat
2012,Alaska,AK,District 35,2035,Mitt Romney,Barack Obama,3804,2830,6932,Mitt Romney,republican
2012,Alaska,AK,District 36,2036,Mitt Romney,Barack Obama,1386,3341,4972,Barack Obama,democrat
2012,Alaska,AK,District 37,2037,Mitt Romney,Barack Obama,1517,2631,4335,Barack Obama,democrat
2012,Alaska,AK,District 38,2038,Mitt Romney,Barack Obama,2259,4101,6814,Barack Obama,democrat
2012,Alaska,AK,District 39,2039,Mitt Romney,Barack Obama,2566,3645,6560,Barack Obama,democrat
2012,Alaska,AK,District 40,2040,Mitt Romney,Barack Obama,1347,2717,4235,Barack Obama,democrat
2012,Alaska,NA,District 99,2099,Mitt Romney,Barack Obama,0,0,74045,Barack Obama,democrat
2012,Alabama,AL,Autauga,1001,Mitt Romney,Barack Obama,17379,6363,23932,Mitt Romney,republican
2012,Alabama,AL,Baldwin,1003,Mitt Romney,Barack Obama,66016,18424,85338,Mitt Romney,republican
2012,Alabama,AL,Barbour,1005,Mitt Romney,Barack Obama,5550,5912,11509,Barack Obama,democrat
2012,Alabama,AL,Bibb,1007,Mitt Romney,Barack Obama,6132,2202,8420,Mitt Romney,republican
2012,Alabama,AL,Blount,1009,Mitt Romney,Barack Obama,20757,2970,24006,Mitt Romney,republican
2012,Alabama,AL,Bullock,1011,Mitt Romney,Barack Obama,1251,4061,5322,Barack Obama,democrat
2012,Alabama,AL,Butler,1013,Mitt Romney,Barack Obama,5087,4374,9496,Mitt Romney,republican
2012,Alabama,AL,Calhoun,1015,Mitt Romney,Barack Obama,30278,15511,46257,Mitt Romney,republican
2012,Alabama,AL,Chambers,1017,Mitt Romney,Barack Obama,7626,6871,14611,Mitt Romney,republican
2012,Alabama,AL,Cherokee,1019,Mitt Romney,Barack Obama,7506,2132,9779,Mitt Romney,republican
2012,Alabama,AL,Chilton,1021,Mitt Romney,Barack Obama,13932,3397,17462,Mitt Romney,republican
2012,Alabama,AL,Choctaw,1023,Mitt Romney,Barack Obama,4152,3786,7968,Mitt Romney,republican
2012,Alabama,AL,Clarke,1025,Mitt Romney,Barack Obama,7470,6334,13851,Mitt Romney,republican
2012,Alabama,AL,Clay,1027,Mitt Romney,Barack Obama,4817,1777,6662,Mitt Romney,republican
2012,Alabama,AL,Cleburne,1029,Mitt Romney,Barack Obama,5272,971,6305,Mitt Romney,republican
2012,Alabama,AL,Coffee,1031,Mitt Romney,Barack Obama,14666,4925,19770,Mitt Romney,republican
2012,Alabama,AL,Colbert,1033,Mitt Romney,Barack Obama,13936,9166,23385,Mitt Romney,republican
2012,Alabama,AL,Conecuh,1035,Mitt Romney,Barack Obama,3439,3555,7022,Barack Obama,democrat
