,score,date
499,1,2020-05-29 22:36:57+00:00
500,1,2020-05-29 22:36:19+00:00
501,1,2020-05-29 22:36:18+00:00
502,1,2020-05-29 22:35:27+00:00
503,1,2020-05-29 22:34:36+00:00
504,1,2020-05-29 22:34:01+00:00
505,1,2020-05-29 22:32:41+00:00
506,1,2020-05-29 22:31:47+00:00
507,1,2020-05-29 22:31:38+00:00
508,1,2020-05-29 22:31:24+00:00
509,1,2020-05-29 22:30:16+00:00
510,1,2020-05-29 22:29:23+00:00
511,1,2020-05-29 22:29:12+00:00
512,1,2020-05-29 22:27:14+00:00
513,1,2020-05-29 22:26:25+00:00
514,1,2020-05-29 22:26:18+00:00
515,1,2020-05-29 22:26:07+00:00
516,0,2020-05-29 22:24:30+00:00
517,1,2020-05-29 22:24:28+00:00
518,1,2020-05-29 22:24:22+00:00
519,1,2020-05-29 22:24:06+00:00
520,1,2020-05-29 22:23:51+00:00
521,1,2020-05-29 22:23:43+00:00
522,1,2020-05-29 22:23:41+00:00
523,1,2020-05-29 22:23:35+00:00
524,1,2020-05-29 22:22:49+00:00
525,1,2020-05-29 22:22:10+00:00
526,1,2020-05-29 22:21:29+00:00
527,1,2020-05-29 22:21:15+00:00
528,1,2020-05-29 22:21:10+00:00
529,1,2020-05-29 22:21:10+00:00
530,1,2020-05-29 22:19:55+00:00
531,1,2020-05-29 22:19:31+00:00
532,1,2020-05-29 22:18:39+00:00
533,1,2020-05-29 22:18:37+00:00
534,0,2020-05-29 22:18:30+00:00
535,1,2020-05-29 22:18:22+00:00
536,1,2020-05-29 22:18:20+00:00
537,1,2020-05-29 22:18:03+00:00
538,1,2020-05-29 22:17:33+00:00
539,1,2020-05-29 22:17:33+00:00
540,1,2020-05-29 22:17:16+00:00
541,1,2020-05-29 22:16:41+00:00
542,1,2020-05-29 22:16:05+00:00
543,1,2020-05-29 22:16:04+00:00
544,1,2020-05-29 22:15:52+00:00
545,1,2020-05-29 22:14:45+00:00
546,1,2020-05-29 22:13:26+00:00
547,1,2020-05-29 22:12:31+00:00
548,1,2020-05-29 22:11:25+00:00
549,1,2020-05-29 22:11:03+00:00
550,1,2020-05-29 22:10:23+00:00
551,1,2020-05-29 22:10:22+00:00
552,1,2020-05-29 22:10:18+00:00
553,1,2020-05-29 22:10:14+00:00
554,1,2020-05-29 22:09:45+00:00
555,1,2020-05-29 22:09:33+00:00
556,0,2020-05-29 22:08:04+00:00
557,1,2020-05-29 22:06:46+00:00
558,2,2020-05-29 22:05:33+00:00
559,0,2020-05-29 22:05:13+00:00
560,1,2020-05-29 22:05:04+00:00
561,1,2020-05-29 22:03:25+00:00
562,1,2020-05-29 22:03:24+00:00
563,0,2020-05-29 22:03:23+00:00
